site_id,year,month,region,co2_ppm,enso,temp_c,rainfall_mm,human_disturbance,ndvi,landcover,species_presence
51,2120,12,Savanna,409.0,0.61,14.24,109.66,0.218,0.267,Grassland,0
67,2438,12,Temperate,485.52,-1.064,18.07,119.27,0.234,0.213,Grassland,1
131,2510,12,Mediterranean,501.81,1.02,20.53,74.05,0.225,0.066,Forest,0
131,2710,12,Mediterranean,551.84,1.269,21.71,-101.76,0.294,-0.057,Grassland,0
64,2538,9,Temperate,509.02,-0.802,19.48,75.01,0.442,-0.04,Forest,0
38,2069,11,Tropical,395.6,-0.338,14.15,94.95,0.286,0.465,Forest,0
115,2826,4,Mediterranean,579.24,0.794,22.29,114.13,0.223,0.193,Grassland,1
61,2688,6,Savanna,544.96,-0.866,21.97,112.11,0.361,0.083,Forest,0
14,2534,7,Savanna,507.35,-0.855,18.33,79.38,0.292,0.096,Urban,0
104,2708,9,Tropical,548.51,-1.298,20.95,43.27,0.462,0.071,Urban,0
167,2297,4,Boreal,453.47,0.177,16.86,112.79,0.003,0.398,Forest,1
64,2772,1,Temperate,564.34,0.665,22.09,112.71,0.365,0.061,Urban,0
87,2257,4,Tropical,442.35,0.34,16.23,110.88,0.26,0.47,Grassland,0
43,2720,4,Temperate,551.74,0.142,21.33,122.42,0.207,0.296,Urban,0
114,2142,11,Tropical,413.14,-0.422,14.04,53.79,0.071,0.455,Forest,0
139,2028,4,Mediterranean,385.97,-0.898,14.53,115.55,0.471,0.483,Urban,0
163,2796,12,Tropical,570.82,0.645,21.36,72.13,0.095,0.246,Forest,0
142,2495,3,Savanna,498.57,0.573,19.73,96.04,0.249,0.322,Grassland,1
69,2822,6,Savanna,577.75,0.269,22.83,82.76,0.343,0.021,Grassland,0
102,2675,3,Savanna,541.03,0.379,20.52,117.54,0.572,0.118,Grassland,0
88,2707,5,Savanna,549.57,0.413,22.11,87.75,0.049,0.265,Forest,1
188,2049,1,Tropical,391.99,-0.61,15.16,132.96,0.243,0.53,Grassland,1
165,2280,6,Temperate,449.38,0.709,16.51,103.62,0.373,0.285,Forest,1
70,2222,7,Tropical,434.03,0.198,16.38,99.32,0.43,0.414,Forest,1
189,2299,2,Boreal,450.79,-0.9,16.25,133.57,0.233,0.263,Forest,1
34,2002,11,Boreal,381.53,-0.134,12.67,70.16,0.391,0.167,Forest,0
28,2002,5,Savanna,379.96,0.408,14.72,101.68,0.189,0.478,Urban,0
153,2712,10,Tropical,551.18,-0.493,20.45,84.06,0.067,0.317,Forest,1
117,2676,6,Boreal,541.73,1.188,20.22,121.2,0.211,0.171,Grassland,0
170,2180,11,Tropical,424.18,0.986,15.89,83.66,0.627,0.299,Forest,1
177,2698,2,Tropical,547.93,-0.397,19.07,94.4,0.466,0.235,Forest,1
20,2468,5,Temperate,489.91,-0.754,18.7,126.08,0.256,0.3,Grassland,0
89,2074,2,Boreal,398.3,-0.831,13.2,117.91,0.501,0.253,Forest,1
89,2540,10,Boreal,509.38,0.997,20.78,72.86,0.515,-0.1,Forest,1
122,2276,11,Mediterranean,445.52,0.845,17.41,90.75,0.104,0.09,Forest,1
196,2783,1,Boreal,568.46,-0.719,20.46,128.27,0.329,-0.029,Forest,0
114,2292,11,Tropical,450.27,-0.372,14.95,107.29,0.194,0.438,Forest,1
20,2368,5,Temperate,468.03,-0.894,18.31,119.63,0.258,0.374,Urban,0
151,2695,12,Tropical,547.66,0.921,21.2,93.71,0.502,0.139,Forest,1
161,2446,10,Tropical,485.76,0.606,19.42,83.31,0.119,0.342,Urban,1
133,2311,2,Mediterranean,455.46,1.088,18.75,118.65,0.503,0.207,Forest,0
63,2788,8,Temperate,567.06,-0.94,22.06,54.84,0.614,-0.1,Urban,0
81,2590,2,Tropical,523.61,0.054,20.1,101.84,0.069,0.43,Forest,0
54,2137,11,Boreal,412.18,-0.083,15.41,114.77,0.14,0.265,Forest,1
32,2419,5,Savanna,478.76,-0.543,15.91,106.42,0.004,0.437,Grassland,0
23,2018,8,Tropical,383.51,-1.254,14.99,85.74,0.018,0.591,Urban,0
25,2718,10,Boreal,552.89,-0.926,19.97,57.18,0.449,-0.1,Forest,1
194,2516,3,Savanna,504.49,0.95,19.6,91.87,0.297,0.297,Forest,0
190,2132,7,Temperate,411.2,-0.043,17.03,103.3,0.547,0.233,Forest,1
182,2498,7,Tropical,500.84,-0.592,19.45,99.05,0.267,0.339,Forest,1
56,2271,5,Savanna,446.15,1.097,18.27,118.41,0.256,0.411,Grassland,1
80,2556,9,Mediterranean,515.2,0.998,20.17,-68.17,0.374,-0.074,Grassland,0
170,2397,7,Tropical,474.97,0.135,18.42,68.32,0.669,0.207,Forest,1
181,2181,10,Boreal,423.44,0.779,15.22,81.46,0.107,0.183,Forest,0
3,2566,12,Mediterranean,516.19,0.896,19.06,94.43,0.385,0.017,Forest,1
113,2409,6,Boreal,477.54,-0.706,17.99,106.86,0.051,0.265,Forest,1
186,2565,7,Mediterranean,516.75,0.836,20.18,95.73,0.363,0.065,Grassland,0
189,2399,2,Boreal,476.81,-0.973,17.21,106.47,0.094,0.227,Grassland,0
9,2100,10,Mediterranean,404.53,0.683,14.08,86.86,0.132,0.148,Grassland,0
21,2035,2,Mediterranean,388.43,0.296,15.94,144.34,0.336,0.414,Forest,1
140,2728,5,Tropical,554.93,-1.091,22.0,98.09,0.411,0.243,Forest,1
106,2142,3,Boreal,412.45,0.452,15.25,117.34,0.507,0.282,Forest,1
158,2096,7,Tropical,403.27,0.998,16.0,88.24,0.227,0.471,Forest,1
106,2192,3,Boreal,425.87,0.24,15.19,90.79,0.511,0.174,Forest,0
73,2022,10,Temperate,386.11,-0.452,14.38,91.82,0.364,0.258,Urban,0
171,2014,4,Tropical,383.38,-0.59,13.75,128.47,0.639,0.537,Forest,0
156,2329,9,Savanna,458.75,-0.293,16.07,85.66,0.307,0.054,Grassland,0
96,2558,1,Mediterranean,515.19,-0.646,18.86,116.6,0.165,0.119,Urban,0
188,2265,9,Tropical,445.45,0.615,16.75,72.44,0.159,0.427,Forest,1
132,2677,9,Savanna,543.33,-0.564,21.75,60.36,0.18,-0.1,Forest,0
8,2400,9,Boreal,475.15,0.851,18.69,75.44,0.262,0.081,Grassland,0
83,2673,8,Mediterranean,540.62,-1.203,20.66,62.9,0.441,-0.1,Grassland,0
164,2130,5,Boreal,409.95,0.188,15.27,112.44,0.356,0.338,Forest,0
182,2148,7,Tropical,415.67,-1.125,15.22,75.96,0.254,0.435,Forest,1
43,2070,4,Temperate,395.67,0.22,15.54,116.03,0.199,0.512,Forest,1
145,2778,10,Savanna,567.8,-0.834,20.35,79.42,0.285,-0.1,Grassland,0
61,2371,10,Savanna,470.87,0.488,17.93,71.42,0.325,-0.1,Grassland,0
104,2075,5,Tropical,397.73,0.163,15.5,117.49,0.395,0.521,Forest,0
111,2492,8,Boreal,498.75,-0.347,18.78,64.75,0.208,0.068,Forest,0
150,2829,3,Tropical,578.95,-0.69,22.35,125.98,0.272,0.281,Forest,0
97,2774,10,Temperate,566.03,-0.343,20.7,130.39,0.519,,Forest,0
147,2128,12,Boreal,410.31,-0.767,15.47,104.61,0.141,0.254,Forest,1
80,2173,5,Mediterranean,422.06,-1.095,16.92,106.61,0.356,0.367,Urban,0
81,2823,6,Tropical,578.83,-1.057,21.79,94.47,0.107,0.336,Forest,1
185,2332,2,Savanna,458.38,0.771,18.44,139.28,0.291,0.323,Forest,0
189,2532,6,Boreal,508.08,0.268,19.26,111.66,0.239,0.142,Forest,1
179,2631,8,Tropical,531.21,0.698,19.58,99.65,0.183,0.253,Urban,0
45,2770,6,Tropical,563.88,0.588,22.03,98.64,0.133,0.275,Forest,1
167,2547,4,Boreal,509.93,0.328,20.48,100.68,0.0,0.289,Forest,1
6,2683,11,Boreal,545.42,-0.954,19.96,84.24,0.166,0.006,Forest,0
20,2318,5,Temperate,456.94,-0.855,17.89,115.9,0.312,0.374,Urban,0
46,2220,7,Temperate,432.47,0.868,15.85,64.28,0.38,0.266,Urban,0
54,2371,3,Boreal,468.4,0.922,17.41,122.85,0.048,0.287,Urban,0
159,2596,8,Boreal,524.16,0.936,20.04,113.06,0.337,-0.021,Urban,0
21,2685,2,Mediterranean,545.68,0.212,20.74,119.9,0.264,0.122,Forest,1
196,2716,5,Boreal,549.16,0.767,20.14,104.56,0.386,0.09,Forest,0
189,2799,2,Boreal,570.49,-1.263,21.09,124.58,0.184,0.094,Forest,0
71,2505,12,Mediterranean,500.14,1.009,19.86,84.93,0.233,0.064,Urban,1
155,2179,8,Tropical,424.91,-0.561,15.75,94.95,0.179,0.498,Forest,1
112,2559,5,Mediterranean,515.75,-0.884,18.32,103.51,0.249,0.247,Forest,1
115,2309,8,Mediterranean,454.15,-0.449,15.91,87.6,0.195,0.129,Forest,1
57,2338,2,Temperate,459.86,-0.157,17.72,117.09,0.098,0.38,Forest,1
152,2496,1,Tropical,498.91,1.273,19.33,122.68,0.237,0.329,Forest,0
102,2258,7,Savanna,444.33,-1.046,17.93,88.77,0.559,0.167,Forest,1
158,2046,7,Tropical,390.8,0.677,15.73,85.89,0.327,0.489,Forest,1
10,2384,3,Savanna,472.1,-1.011,17.02,131.01,0.223,0.443,Forest,1
178,2581,7,Mediterranean,520.16,0.801,19.8,95.31,0.495,-0.026,Urban,0
36,2119,9,Boreal,408.14,-0.361,14.95,69.45,0.418,0.109,Grassland,0
107,2042,4,Savanna,389.75,0.509,14.61,115.28,0.541,0.48,Forest,0
69,2155,10,Savanna,418.62,0.713,14.54,58.63,0.385,-0.003,Forest,1
155,2062,12,Tropical,9999.0,-0.732,14.6,126.89,0.194,0.525,Forest,1
19,2451,8,Savanna,486.83,0.466,19.41,80.41,0.61,-0.061,Forest,0
50,2337,7,Savanna,459.93,0.284,17.06,76.94,0.122,0.21,Forest,1
89,2674,2,Boreal,542.41,-0.966,19.78,92.49,0.452,-0.028,Forest,1
36,2319,9,Boreal,456.79,-0.476,16.74,34.92,0.391,-0.017,Grassland,0
118,2176,7,Tropical,422.04,0.822,15.59,79.25,0.576,0.386,Forest,0
152,2512,9,Tropical,503.5,0.084,18.73,48.54,0.325,0.192,Forest,1
8,2650,9,Boreal,534.79,0.919,21.69,66.72,0.356,-0.098,Forest,0
101,2041,10,Tropical,390.22,1.016,12.93,96.83,0.517,0.438,Urban,0
59,2521,8,Temperate,506.55,0.834,19.57,74.32,0.169,0.116,Forest,1
143,2811,12,Savanna,574.49,0.631,22.9,84.06,0.021,0.083,Forest,1
139,2128,4,Mediterranean,412.08,-0.893,15.58,112.77,0.5,0.381,Forest,0
141,2511,10,Mediterranean,502.32,0.94,20.32,83.86,0.18,-0.042,Forest,0
11,2100,12,Boreal,400.83,0.944,15.7,118.58,0.248,0.225,Forest,1
122,2760,3,Mediterranean,563.58,0.244,21.82,136.12,0.117,0.254,Grassland,0
72,2056,1,Mediterranean,394.28,0.944,15.27,122.3,0.232,0.35,Urban,0
177,2281,6,Tropical,446.44,1.095,16.49,80.98,0.331,0.443,Forest,0
183,2731,12,Temperate,556.22,0.436,20.62,122.47,0.214,0.101,Forest,0
64,2122,1,Temperate,409.11,0.498,15.74,107.02,0.444,0.279,Forest,1
192,2099,5,Savanna,405.32,-1.09,14.48,114.04,0.479,0.453,Urban,0
184,2582,1,Temperate,519.49,0.677,18.79,95.79,0.236,0.124,Forest,1
72,2156,1,Mediterranean,415.85,0.677,15.29,108.42,0.211,0.32,Grassland,0
190,2299,3,Temperate,450.74,-0.49,17.94,130.38,0.48,0.304,Forest,1
126,2560,7,Mediterranean,513.57,0.596,21.05,76.83,0.194,0.127,Urban,0
105,2042,2,Mediterranean,389.6,0.529,15.26,98.89,0.413,0.297,Forest,1
118,2676,7,Tropical,542.88,0.879,20.52,57.52,0.42,0.108,Forest,1
106,2042,3,Boreal,390.54,0.347,15.37,125.37,0.492,0.306,Forest,1
49,2787,6,Savanna,569.89,0.224,22.05,122.56,0.045,0.289,Urban,1
131,2594,4,Mediterranean,522.4,-0.87,19.7,105.37,0.168,0.232,Grassland,1
7,2400,8,Boreal,476.15,0.672,17.63,74.71,0.123,0.077,Urban,0
103,2608,8,Temperate,527.03,-1.152,19.01,58.77,0.514,-0.1,Forest,1
173,2147,10,Savanna,415.79,-0.014,15.13,70.63,0.048,0.129,Forest,1
54,2571,3,Boreal,517.12,0.843,20.16,78.6,0.165,0.18,Forest,0
106,2408,11,Boreal,478.5,-0.655,17.92,81.05,0.483,-0.04,Urban,0
197,2066,6,Tropical,395.35,0.932,16.24,101.41,0.633,0.466,Grassland,0
185,2732,2,Savanna,555.78,0.42,21.45,136.83,0.292,0.216,Grassland,1
70,2589,3,Tropical,520.52,-0.932,20.36,109.39,0.346,0.302,Forest,0
29,2235,10,Savanna,436.66,1.006,17.05,85.4,0.408,-0.059,Forest,0
119,2776,8,Temperate,565.69,0.813,20.83,73.25,0.074,0.103,Grassland,0
137,2728,2,Temperate,555.34,-0.681,20.52,133.22,0.247,0.258,Grassland,0
112,2026,1,Mediterranean,386.47,1.044,14.72,112.08,0.298,0.365,Grassland,0
146,2062,3,Savanna,395.55,0.226,15.86,111.4,0.293,0.443,Grassland,0
169,2297,6,Savanna,451.03,-0.028,15.39,99.39,0.235,0.35,Grassland,0
190,2065,11,Temperate,395.26,1.0,13.92,83.2,0.474,0.201,Forest,1
76,2206,5,Tropical,430.86,0.894,15.55,114.1,0.287,0.519,Forest,1
125,2777,2,Savanna,566.29,0.535,21.72,138.32,0.234,0.196,Forest,0
170,2214,3,Tropical,431.1,-0.462,15.39,119.19,0.665,0.391,Urban,0
86,2440,7,Tropical,484.74,0.51,17.36,100.31,0.139,0.381,Urban,0
15,2434,8,Temperate,482.6,-0.605,17.52,103.9,0.296,0.148,Grassland,1
163,2180,4,Tropical,422.51,-0.157,15.88,117.43,0.091,0.574,Forest,0
177,2548,2,Tropical,512.52,-0.599,19.2,121.68,0.452,0.291,Urban,0
49,2704,2,Savanna,547.97,-1.019,21.44,110.59,0.172,0.249,Grassland,1
180,2031,9,Tropical,387.86,0.766,14.25,106.83,0.133,0.508,Forest,1
108,2709,1,Boreal,551.31,-1.006,20.69,109.96,0.249,0.011,Forest,0
92,2107,9,Boreal,405.81,-0.138,15.84,110.12,0.156,0.231,Forest,1
112,2159,5,Mediterranean,419.31,-0.506,15.5,111.62,0.2,0.469,Grassland,0
199,2049,12,Savanna,392.45,-0.147,14.4,133.24,0.067,0.274,Forest,1
92,2324,5,Boreal,457.81,-0.601,16.99,115.93,0.162,0.25,Forest,0
141,2345,2,Mediterranean,462.96,0.227,17.59,147.37,0.19,0.32,Urban,0
52,2137,9,Savanna,412.68,-0.298,16.05,71.89,0.294,0.096,Forest,0
24,2435,5,Tropical,482.74,0.605,17.87,104.17,0.395,0.349,Forest,1
93,2157,10,Boreal,416.83,-0.181,14.43,84.68,0.087,0.183,Grassland,0
144,2162,1,Savanna,418.05,0.308,16.89,118.53,0.272,0.318,Forest,1
195,2282,12,Boreal,449.42,-0.194,17.61,98.36,0.366,0.111,Forest,1
79,2456,8,Savanna,488.37,1.069,19.28,62.84,0.082,0.097,Forest,1
169,2814,2,Savanna,574.92,-0.589,22.12,130.34,0.415,0.109,Forest,1
175,2031,4,Temperate,388.15,1.474,17.2,126.36,0.21,0.533,Grassland,0
166,2163,11,Savanna,419.5,-1.065,14.03,85.89,0.208,0.119,Forest,0
157,2329,10,Mediterranean,457.54,-0.495,16.24,67.88,0.195,0.081,Grassland,0
135,2594,8,Boreal,523.86,-0.414,20.26,79.38,0.179,0.037,Forest,1
78,2623,3,Savanna,529.61,-0.921,19.84,97.83,0.007,0.385,Grassland,0
105,2375,6,Mediterranean,470.63,0.453,18.4,88.18,0.375,0.224,Urban,0
180,2798,5,Tropical,573.16,-0.547,20.62,107.46,0.047,0.372,Forest,1
88,2440,9,Savanna,484.93,0.604,18.45,63.89,0.128,0.007,Forest,1
71,2122,8,Mediterranean,410.35,-0.147,14.19,68.39,0.267,0.205,Grassland,0
146,2278,11,Savanna,448.39,-0.863,17.65,126.73,0.274,-0.006,Forest,1
53,2521,2,Mediterranean,505.86,0.922,20.47,124.97,0.245,0.283,Forest,1
53,2237,10,Mediterranean,436.81,-0.292,15.98,77.85,0.107,0.082,Grassland,0
188,2749,1,Tropical,559.53,-1.011,21.61,106.53,0.195,0.249,Urban,0
175,2814,8,Temperate,576.85,-0.535,19.86,97.6,0.201,0.048,Urban,0
59,2538,4,Temperate,509.32,-0.431,19.67,119.74,0.209,0.317,Forest,1
62,2338,7,Mediterranean,461.49,-0.968,17.54,85.61,0.208,0.163,Forest,1
63,2488,8,Temperate,497.5,-1.017,18.08,98.97,0.572,0.001,Urban,0
106,2358,11,Boreal,465.89,-0.866,17.57,86.93,0.391,0.018,Grassland,0
77,2406,6,Savanna,477.55,1.01,18.8,93.36,0.467,0.19,Forest,1
49,2604,2,Savanna,525.25,-1.06,19.35,117.65,0.119,0.382,Grassland,0
73,2439,6,Temperate,486.58,-0.874,16.05,107.52,0.308,0.279,Urban,0
190,2332,7,Temperate,458.51,0.159,17.28,95.8,0.577,0.115,Grassland,0
49,2087,6,Savanna,401.68,0.289,15.15,107.72,0.106,0.436,Grassland,0
175,2514,8,Temperate,502.63,-0.54,19.12,56.65,0.189,0.119,Urban,0
126,2577,3,Mediterranean,520.64,0.395,20.53,125.54,0.198,0.279,Grassland,0
64,2655,5,Temperate,535.65,0.227,20.77,118.42,0.434,0.143,Grassland,0
35,2169,8,Mediterranean,420.16,-0.702,15.69,74.25,0.645,0.053,Grassland,0
39,2336,8,Temperate,460.89,0.736,18.17,91.82,0.196,0.208,Forest,1
75,2572,12,Temperate,517.81,-0.378,18.54,100.2,0.246,0.13,Forest,1
154,2779,7,Boreal,567.16,-0.872,20.61,100.68,0.281,0.024,Forest,0
172,2164,5,Temperate,420.85,-0.518,15.73,103.08,0.255,0.462,Urban,0
72,2422,9,Mediterranean,478.85,-0.4,17.86,87.68,0.128,0.058,Urban,0
99,2174,12,Tropical,421.56,0.037,14.97,110.02,0.408,0.43,Forest,1
99,2124,12,Tropical,409.72,0.045,15.55,80.84,0.352,0.451,Grassland,1
12,2801,1,Mediterranean,572.12,1.034,23.42,120.7,0.122,0.156,Forest,1
52,2054,5,Savanna,393.32,-0.513,14.16,123.21,0.281,0.486,Forest,0
170,2014,3,Tropical,385.35,-0.604,13.26,121.72,0.73,0.524,Forest,0
85,2340,6,Tropical,461.46,0.489,17.01,101.28,0.289,0.373,Grassland,0
42,2020,3,Savanna,382.28,0.416,14.95,100.92,0.314,0.477,Grassland,0
110,2475,11,Tropical,495.29,0.689,19.11,77.62,0.305,0.313,Forest,1
172,2581,1,Temperate,519.96,0.832,21.06,102.71,0.219,0.201,Forest,1
156,2229,9,Savanna,436.65,-0.616,17.48,81.18,0.272,0.03,Grassland,0
84,2573,9,Tropical,518.25,-1.109,19.59,104.27,0.235,0.31,Forest,0
46,2453,11,Temperate,488.6,-1.123,18.57,72.29,0.341,0.059,Grassland,0
76,2173,1,Tropical,423.01,-0.387,14.57,118.96,0.296,0.492,Forest,0
103,2341,12,Temperate,461.76,0.556,17.7,114.35,0.372,0.146,Forest,1
159,2796,8,Boreal,570.36,0.968,21.96,104.37,0.43,-0.1,Forest,1
171,2630,12,Tropical,529.66,1.022,21.43,87.05,0.623,0.101,Forest,1
66,2788,11,Temperate,568.09,-0.502,21.87,133.65,0.22,0.011,Forest,1
94,2407,11,Tropical,479.77,-0.364,19.68,95.57,0.214,0.385,Forest,1
92,2557,9,Boreal,511.75,-0.043,20.31,72.81,0.034,0.026,Forest,1
54,2671,3,Boreal,542.33,0.922,21.06,83.4,0.103,0.134,Grassland,0
189,2449,2,Boreal,486.74,-0.838,17.71,139.73,0.275,0.192,Forest,0
173,2781,2,Savanna,566.8,1.17,22.02,123.8,0.121,0.26,Grassland,0
21,2668,6,Mediterranean,542.33,-0.986,19.03,114.39,0.318,0.102,Urban,0
4,2717,1,Mediterranean,553.44,0.552,21.86,108.09,0.165,0.093,Forest,1
80,2373,5,Mediterranean,468.37,-0.74,16.03,124.27,0.365,0.259,Urban,0
126,2693,11,Mediterranean,547.69,-0.944,21.09,57.45,0.164,-0.026,Urban,0
78,2339,11,Savanna,462.79,0.092,16.6,84.26,0.07,0.106,Grassland,0
40,2053,5,Savanna,392.57,-1.146,14.42,115.36,0.362,0.494,Forest,1
70,2105,11,Tropical,404.71,1.034,15.25,113.91,0.433,0.413,Forest,0
178,2231,7,Mediterranean,435.68,0.849,16.54,94.15,0.462,0.098,Grassland,0
97,2791,6,Temperate,570.09,1.066,21.93,85.07,0.492,-0.037,Grassland,0
61,2321,10,Savanna,456.48,0.995,18.4,97.41,0.425,0.027,Grassland,0
80,2290,1,Mediterranean,451.53,0.058,18.25,109.74,0.323,0.185,Urban,1
134,2127,11,Boreal,407.92,-0.375,14.36,90.25,0.249,0.171,Forest,1
125,2027,2,Savanna,386.73,0.326,14.94,106.31,0.156,0.437,Grassland,0
138,2194,11,Temperate,427.23,-0.509,14.71,63.07,0.313,0.146,Grassland,0
180,2331,9,Tropical,458.17,0.83,20.06,48.09,0.182,0.336,Urban,0
77,2573,2,Savanna,517.17,-0.759,17.93,123.42,0.473,0.124,Urban,0
54,2337,11,Boreal,460.97,-0.321,15.55,80.12,0.156,0.101,Forest,1
37,2186,6,Mediterranean,425.6,0.856,15.57,107.68,0.049,0.388,Grassland,0
106,2592,3,Boreal,522.89,0.571,20.69,121.54,0.518,0.033,Forest,0
68,2805,9,Savanna,574.08,0.573,21.89,86.04,0.218,-0.1,Grassland,0
145,2395,6,Savanna,475.69,0.369,19.85,98.08,0.31,0.346,Grassland,0
64,2072,1,Temperate,398.5,0.493,15.9,109.02,0.473,0.331,Grassland,0
3,2516,12,Mediterranean,505.42,0.329,19.64,102.38,0.255,0.008,Urban,0
108,2459,1,Boreal,488.15,-1.146,19.37,82.43,0.35,0.083,Forest,1
29,2619,2,Savanna,529.01,-0.908,18.99,111.79,0.305,0.159,Grassland,0
171,2030,12,Tropical,387.67,0.864,14.54,119.63,0.569,0.492,Forest,1
96,2524,9,Mediterranean,506.69,-0.73,19.11,70.14,0.117,-0.012,Grassland,0
151,2462,8,Tropical,490.59,0.104,18.88,88.83,0.652,0.231,Forest,0
123,2476,12,Boreal,494.66,0.753,19.23,118.99,0.542,-0.057,Forest,0
99,2491,8,Tropical,497.9,1.005,18.7,81.79,0.282,0.321,Forest,1
87,2773,12,Tropical,564.83,-1.143,21.91,120.99,0.197,0.248,Forest,0
71,2655,12,Mediterranean,537.64,1.154,21.3,111.19,0.135,0.014,Grassland,0
164,2197,1,Boreal,426.38,0.055,15.14,112.79,0.381,0.236,Forest,0
13,2267,10,Temperate,444.2,-0.411,15.94,88.79,0.387,0.094,Forest,0
111,2075,12,Boreal,399.42,1.082,15.27,113.8,0.215,0.253,Grassland,0
47,2753,12,Mediterranean,559.15,-1.516,20.98,108.4,0.26,-0.048,Forest,0
190,2815,11,Temperate,576.79,1.17,23.07,102.86,0.606,-0.1,Forest,1
89,2607,6,Boreal,525.99,-0.003,19.45,99.24,0.539,0.019,Forest,0
158,2829,11,Tropical,580.58,-0.234,22.46,-72.46,0.283,0.097,Forest,1
136,2544,9,Savanna,511.11,-0.769,20.09,88.85,0.178,-0.035,Grassland,0
192,2766,1,Savanna,563.47,1.487,22.23,105.59,0.309,-0.007,Urban,0
23,2118,8,Tropical,409.34,-0.694,16.1,104.07,0.077,0.498,Forest,1
7,2817,4,Boreal,577.16,0.437,22.08,119.89,0.104,0.175,Forest,1
79,2039,12,Savanna,389.84,0.027,14.47,92.43,0.146,0.266,Forest,1
62,2055,3,Mediterranean,392.44,0.432,15.28,108.0,0.216,,Forest,1
76,2373,1,Tropical,469.94,-0.645,17.61,122.95,0.228,0.401,Forest,1
182,2748,7,Tropical,558.88,-0.772,20.95,85.74,0.311,0.269,Urban,0
77,2673,2,Savanna,541.83,-0.416,20.71,127.25,0.486,0.041,Grassland,0
188,2249,1,Tropical,438.86,-0.747,15.36,134.95,0.216,0.501,Forest,0
119,2093,4,Temperate,403.13,-1.12,15.12,131.17,0.11,0.56,Grassland,0
176,2231,5,Boreal,434.29,1.07,18.4,102.97,0.211,0.318,Forest,1
35,2819,8,Mediterranean,577.06,-0.482,20.76,97.99,0.588,,Urban,0
3,2416,12,Mediterranean,481.45,0.876,19.39,89.86,0.31,0.113,Forest,1
49,2554,2,Savanna,512.99,-0.718,18.99,117.98,0.11,0.266,Grassland,0
54,2604,7,Boreal,525.16,-0.62,18.22,89.42,0.094,0.099,Forest,1
27,2368,12,Temperate,466.69,-1.204,14.91,95.32,0.253,0.23,Forest,0
31,2619,4,Savanna,529.05,-1.162,19.96,130.84,0.158,0.352,Grassland,0
181,2331,10,Boreal,459.06,0.951,17.05,110.74,0.166,0.168,Forest,1
151,2529,4,Tropical,506.05,-0.945,19.13,100.52,0.531,0.312,Forest,1
93,2241,2,Boreal,438.09,0.834,16.0,84.25,0.056,0.298,Forest,0
69,2222,6,Savanna,432.88,0.149,16.5,92.42,0.391,0.289,Forest,1
177,2331,6,Tropical,459.74,0.643,18.22,100.78,0.44,0.402,Urban,0
59,2438,4,Temperate,484.94,-1.033,18.63,131.67,0.264,0.365,Forest,1
79,2023,4,Savanna,385.13,-1.001,14.25,135.24,0.049,0.66,Grassland,0
130,2560,11,Boreal,515.36,0.92,20.0,107.12,0.214,0.027,Forest,1
104,2508,9,Tropical,501.47,-0.901,18.65,86.56,0.425,0.214,Forest,0
20,2585,1,Temperate,520.52,-0.156,19.0,125.84,0.196,0.172,Forest,1
94,2141,3,Tropical,414.93,0.984,15.78,122.71,0.252,0.522,Forest,1
112,2742,9,Mediterranean,557.86,-0.452,22.5,64.44,0.283,-0.081,Grassland,0
79,2289,12,Savanna,449.43,-0.365,15.71,87.11,0.166,0.22,Grassland,1
16,2368,1,Savanna,469.01,-0.637,17.56,105.7,0.245,0.234,Forest,1
192,2632,9,Savanna,532.26,-0.468,19.06,68.09,0.33,-0.1,Grassland,0
82,2523,7,Mediterranean,506.58,-0.968,16.82,72.92,0.159,0.114,Grassland,0
3,2466,12,Mediterranean,491.96,0.476,20.3,100.14,0.264,0.075,Forest,0
19,2718,4,Savanna,552.1,-0.583,21.64,122.33,0.563,0.135,Grassland,0
180,2648,5,Tropical,534.03,-0.944,20.94,111.0,0.182,0.394,Urban,1
96,2358,1,Mediterranean,465.93,-0.295,16.75,123.16,0.043,0.219,Urban,0
193,2382,10,Temperate,472.05,-0.28,19.43,107.07,0.2,0.094,Grassland,0
44,2403,9,Temperate,475.42,-1.226,18.78,52.39,0.059,0.195,Grassland,0
9,2184,2,Mediterranean,423.88,-0.861,16.22,115.89,0.201,0.343,Forest,0
5,2633,10,Temperate,531.66,-0.892,19.27,70.37,0.28,-0.03,Urban,0
101,2458,6,Tropical,490.03,-0.555,17.92,108.37,0.388,0.384,Forest,0
184,2015,5,Temperate,384.72,0.586,15.68,100.48,0.332,0.472,Forest,1
0,2400,1,Savanna,476.58,-0.489,18.44,121.56,0.279,0.223,Grassland,0
45,2403,10,Tropical,476.19,-0.867,17.67,74.93,0.182,0.335,Urban,0
150,2195,11,Tropical,427.81,0.619,17.15,94.35,0.187,0.468,Forest,1
153,2046,2,Tropical,390.06,1.17,15.35,114.47,0.069,0.594,Grassland,0
197,2116,6,Tropical,406.76,0.848,16.2,104.5,0.736,0.405,Forest,0
184,2115,5,Temperate,408.81,0.625,16.3,124.59,0.375,0.451,Forest,1
182,2765,3,Tropical,564.75,0.062,21.65,121.25,0.275,0.332,Forest,1
17,2818,2,Mediterranean,577.22,-0.868,21.31,110.16,0.233,0.137,Forest,1
97,2024,10,Temperate,385.29,-0.494,13.55,72.24,0.564,0.224,Urban,0
