time_index,year,month,region,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,CO2_Reduction_Percent,Deforestation_Percent,Renewable_Energy_Percent,Urban_Heat_Control_Percent,Water_Conservation_Percent,Irrigation_Efficiency_Percent,Temperature_with_scenario,CO2_with_scenario,Rainfall_with_scenario
9303,2675,4,Coastal,463.13,0.273,0.0,4.831,1.408,,83.64,0.0,0.0,0.0,0.0,0.0,0.0,1.408,463.13,
709,1959,2,Tropics,306.71,-1.09,0.0,2.125,0.445,190.2,79.61,0.0,0.0,0.0,0.0,0.0,0.0,0.445,306.71,190.2
9806,2717,3,Tropics,473.15,0.108,0.0,5.219,1.805,136.78,81.68,0.0,0.0,0.0,0.0,0.0,0.0,1.805,473.15,136.78
8042,2570,3,Coastal,440.77,0.706,0.0,5.272,1.311,116.68,83.37,0.0,0.0,0.0,0.0,0.0,0.0,1.311,440.77,116.68
7211,2500,12,Polar,424.44,0.83,0.0,4.861,0.51,52.83,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,424.44,52.83
3076,2156,5,Coastal,351.42,0.915,0.0,4.343,0.712,95.24,81.78,0.0,0.0,0.0,0.0,0.0,0.0,0.712,351.42,95.24
8314,2592,11,Temperate,443.53,-0.574,0.0,4.118,2.963,134.04,67.89,0.0,0.0,0.0,0.0,0.0,0.0,2.963,443.53,134.04
4101,2241,10,Coastal,369.64,1.366,0.0,4.903,1.139,137.77,85.01,0.0,0.0,0.0,0.0,0.0,0.0,1.139,369.64,137.77
5114,2326,3,Coastal,385.6,1.11,0.0,4.783,1.335,102.94,82.54,0.0,0.0,0.0,0.0,0.0,0.0,1.335,385.6,102.94
2722,2126,11,Inland,343.02,0.861,0.0,4.196,2.164,129.89,60.81,0.0,0.0,0.0,0.0,0.0,0.0,2.164,343.02,129.89
9359,2679,12,Coastal,464.49,-0.26,0.0,4.627,2.463,154.2,82.53,0.0,0.0,0.0,0.0,0.0,0.0,2.463,464.49,154.2
1268,2005,9,Tropics,318.11,0.89,0.0,3.867,1.331,204.69,84.45,0.0,0.0,0.0,0.0,0.0,0.0,1.331,318.11,204.69
2462,2105,3,Polar,339.29,0.126,0.0,3.949,-2.594,-43.19,109.206,0.0,0.0,0.0,0.0,0.0,0.0,-2.594,339.29,-43.19
5464,2355,5,Coastal,393.84,0.068,0.0,4.132,0.405,91.69,83.73,0.0,0.0,0.0,0.0,0.0,0.0,0.405,393.84,91.69
268,1922,5,Inland,298.07,0.178,0.0,3.174,-0.722,85.75,59.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.722,298.07,85.75
3580,2198,5,Inland,358.83,-1.188,0.0,2.858,-1.768,45.89,59.48,0.0,0.0,0.0,0.0,0.0,0.0,-1.768,358.83,45.89
5349,2345,10,Tropics,393.19,0.428,0.0,4.336,2.151,201.84,83.96,0.0,0.0,0.0,0.0,0.0,0.0,2.151,393.19,201.84
7290,2507,7,Tropics,429.06,0.297,0.0,4.599,1.638,152.36,86.13,0.0,0.0,0.0,0.0,0.0,0.0,1.638,429.06,152.36
5157,2329,10,Inland,389.15,-0.511,0.0,3.493,1.938,104.04,55.28,0.0,0.0,0.0,0.0,0.0,0.0,1.938,389.15,104.04
6601,2450,2,Inland,414.61,0.007,0.0,4.14,1.813,76.66,51.65,0.0,0.0,0.0,0.0,0.0,0.0,1.813,414.61,76.66
2821,2135,2,Tropics,344.46,0.264,0.0,3.439,0.794,185.5,85.38,0.0,0.0,0.0,0.0,0.0,0.0,0.794,344.46,185.5
5807,2383,12,Temperate,400.5,-0.474,0.0,3.654,1.728,112.57,68.34,0.0,0.0,0.0,0.0,0.0,0.0,1.728,400.5,112.57
589,1949,2,Tropics,306.57,-0.82,0.0,2.115,0.573,203.74,81.16,0.0,0.0,0.0,0.0,0.0,0.0,0.573,306.57,203.74
5955,2396,4,Temperate,402.67,0.582,0.0,4.399,1.428,89.51,68.87,0.0,0.0,0.0,0.0,0.0,0.0,1.428,402.67,89.51
5254,2337,11,Coastal,388.86,0.24,0.0,4.443,1.279,164.33,84.86,0.0,0.0,0.0,0.0,0.0,0.0,1.279,388.86,164.33
6661,2455,2,Inland,412.93,-0.337,0.0,3.917,2.067,89.41,57.1,0.0,0.0,0.0,0.0,0.0,0.0,2.067,412.93,89.41
7656,2538,1,Coastal,432.05,-0.491,0.0,3.645,1.186,155.12,89.74,0.0,0.0,0.0,0.0,0.0,0.0,1.186,432.05,155.12
8725,2627,2,Coastal,454.71,0.479,0.0,4.838,1.557,134.8,83.08,0.0,0.0,0.0,0.0,0.0,0.0,1.557,454.71,134.8
6896,2474,9,Temperate,419.35,-0.803,0.0,3.61,2.631,102.56,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631,419.35,102.56
7594,2532,11,Temperate,432.58,-0.695,0.0,3.75,2.676,136.71,69.18,0.0,0.0,0.0,0.0,0.0,0.0,2.676,432.58,136.71
2028,2069,1,Polar,333.05,-0.907,0.0,2.76,-0.253,52.2,62.61,0.0,0.0,0.0,0.0,0.0,0.0,-0.253,333.05,52.2
6818,2468,3,Polar,417.73,-0.405,0.0,3.982,-3.065,54.2,61.56,0.0,0.0,0.0,0.0,0.0,0.0,-3.065,417.73,54.2
677,1956,6,Polar,307.96,0.847,0.0,3.761,-0.757,34.57,61.23,0.0,0.0,0.0,0.0,0.0,0.0,-0.757,307.96,34.57
5763,2380,4,Temperate,398.27,0.509,0.0,4.777,-0.125,103.65,75.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,398.27,103.65
1232,2002,9,Tropics,317.0,0.017,0.0,2.924,0.667,203.7,82.29,0.0,0.0,0.0,0.0,0.0,0.0,0.667,317.0,203.7
5296,2341,5,Polar,387.57,1.312,0.0,5.066,0.317,43.09,59.63,0.0,0.0,0.0,0.0,0.0,0.0,0.317,387.57,43.09
7103,2491,12,Temperate,423.82,0.729,0.0,4.877,1.571,119.27,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571,423.82,119.27
5034,2319,7,Coastal,385.41,0.08,0.0,3.778,0.868,95.46,83.77,0.0,0.0,0.0,0.0,0.0,0.0,0.868,385.41,95.46
5452,2354,5,Temperate,390.97,-0.861,0.0,3.183,-0.713,86.6,65.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.713,390.97,86.6
2432,2102,9,Coastal,,-0.473,0.0,3.094,0.989,144.5,81.98,0.0,0.0,0.0,0.0,0.0,0.0,0.989,,144.5
6319,2426,8,Temperate,408.85,1.091,0.0,4.743,1.143,114.27,68.36,0.0,0.0,0.0,0.0,0.0,0.0,1.143,408.85,114.27
6119,2409,12,Inland,405.09,-0.399,0.0,3.709,3.342,97.84,54.1,0.0,0.0,0.0,0.0,0.0,0.0,3.342,405.09,97.84
9158,2663,3,Inland,457.77,-0.955,0.0,3.939,-0.301,66.15,56.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.301,457.77,66.15
9953,2729,6,Temperate,473.16,-0.569,0.0,4.23,1.384,74.13,66.18,0.0,0.0,0.0,0.0,0.0,0.0,1.384,473.16,74.13
896,1974,9,Tropics,311.47,-0.443,0.0,2.548,1.288,207.8,82.87,0.0,0.0,0.0,0.0,0.0,0.0,1.288,311.47,207.8
1611,2034,4,Tropics,322.35,-1.073,0.0,2.575,0.406,156.45,83.05,0.0,0.0,0.0,0.0,0.0,0.0,0.406,322.35,156.45
6474,2439,7,Coastal,410.54,-0.676,0.0,3.276,0.992,111.98,86.72,0.0,0.0,0.0,0.0,0.0,0.0,0.992,410.54,111.98
7661,2538,6,Tropics,430.82,-0.386,0.0,3.907,1.812,149.16,82.59,0.0,0.0,0.0,0.0,0.0,0.0,1.812,430.82,149.16
7460,2521,9,Coastal,429.27,0.981,0.0,5.307,2.825,141.21,86.94,0.0,0.0,0.0,0.0,0.0,0.0,2.825,429.27,141.21
3806,2217,3,Tropics,365.51,-0.108,0.0,3.325,0.717,136.78,82.61,0.0,0.0,0.0,0.0,0.0,0.0,0.717,365.51,136.78
8273,2589,6,Inland,441.56,-0.923,0.0,3.825,-0.376,64.55,55.68,0.0,0.0,0.0,0.0,0.0,0.0,-0.376,441.56,64.55
9451,2687,8,Tropics,466.53,0.38,0.0,5.099,2.812,174.94,83.7,0.0,0.0,0.0,0.0,0.0,0.0,2.812,466.53,174.94
4701,2291,10,Polar,379.16,1.197,0.0,5.003,0.259,60.83,63.52,0.0,0.0,0.0,0.0,0.0,0.0,0.259,379.16,60.83
3961,2230,2,Inland,365.59,-0.041,0.0,3.409,1.438,77.89,60.47,0.0,0.0,0.0,0.0,0.0,0.0,1.438,365.59,77.89
5417,2351,6,Inland,394.39,1.031,0.0,5.004,-0.03,63.11,60.93,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,394.39,63.11
890,1974,3,Temperate,311.95,-1.156,0.0,2.126,-1.653,97.22,68.12,0.0,0.0,0.0,0.0,0.0,0.0,-1.653,311.95,97.22
4999,2316,8,Inland,385.62,0.916,0.0,4.418,2.081,93.74,55.35,0.0,0.0,0.0,0.0,0.0,0.0,2.081,385.62,93.74
7506,2525,7,Tropics,430.15,0.432,0.0,4.504,5.302,158.01,85.27,0.0,0.0,0.0,0.0,0.0,0.0,5.302,430.15,158.01
7881,2556,10,Tropics,435.98,0.967,0.0,5.082,3.084,220.4,84.3,0.0,0.0,0.0,0.0,0.0,0.0,3.084,435.98,220.4
5095,2324,8,Coastal,386.6,-0.636,0.0,3.2,1.322,142.19,87.55,0.0,0.0,0.0,0.0,0.0,0.0,1.322,386.6,142.19
6932,2477,9,Temperate,419.95,-0.622,0.0,3.74,1.222,130.02,67.76,0.0,0.0,0.0,0.0,0.0,0.0,1.222,419.95,130.02
9617,2701,6,Coastal,469.19,0.651,0.0,5.312,2.113,83.53,87.57,0.0,0.0,0.0,0.0,0.0,0.0,2.113,469.19,83.53
2799,2133,4,Coastal,343.06,-0.73,0.0,2.886,-0.621,114.62,87.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.621,343.06,114.62
584,1948,9,Polar,304.96,-0.724,0.0,2.642,0.898,49.76,61.16,0.0,0.0,0.0,0.0,0.0,0.0,0.898,304.96,49.76
3268,2172,5,Temperate,355.03,0.127,0.0,3.46,-0.034,78.23,65.63,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,355.03,78.23
3932,2227,9,Temperate,365.88,-0.572,0.0,3.082,2.128,107.14,70.34,0.0,0.0,0.0,0.0,0.0,0.0,2.128,365.88,107.14
1260,2005,1,Inland,318.92,-0.192,0.0,3.184,-0.357,101.68,60.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.357,318.92,101.68
6205,2417,2,Temperate,406.43,0.378,0.0,4.578,0.36,112.23,64.75,0.0,0.0,0.0,0.0,0.0,0.0,0.36,406.43,112.23
310,1925,11,Tropics,301.16,0.907,0.0,3.643,1.517,206.7,86.85,0.0,0.0,0.0,0.0,0.0,0.0,1.517,301.16,206.7
7789,2549,2,Coastal,9999.0,-0.86,0.0,3.501,1.169,122.39,86.79,0.0,0.0,0.0,0.0,0.0,0.0,1.169,9999.0,122.39
6458,2438,3,Tropics,410.46,-1.174,0.0,2.879,1.199,148.68,86.63,0.0,0.0,0.0,0.0,0.0,0.0,1.199,410.46,148.68
6206,2417,3,Tropics,406.74,0.944,0.0,4.742,1.915,143.71,79.04,0.0,0.0,0.0,0.0,0.0,0.0,1.915,406.74,143.71
5882,2390,3,Inland,400.26,0.135,0.0,4.067,0.066,89.74,61.68,0.0,0.0,0.0,0.0,0.0,0.0,0.066,400.26,89.74
4668,2289,1,Temperate,379.31,-0.819,0.0,2.925,1.271,128.73,66.33,0.0,0.0,0.0,0.0,0.0,0.0,1.271,379.31,128.73
4298,2258,3,Temperate,372.17,-0.37,0.0,3.109,-0.116,83.9,67.97,0.0,0.0,0.0,0.0,0.0,0.0,-0.116,372.17,83.9
3783,2215,4,Inland,363.29,0.39,0.0,3.78,1.252,67.18,59.51,0.0,0.0,0.0,0.0,0.0,0.0,1.252,363.29,67.18
1008,1984,1,Coastal,313.92,-0.731,0.0,2.169,-0.899,145.27,85.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.899,313.92,145.27
8354,2596,3,Tropics,445.73,0.8,0.0,5.105,1.969,164.71,76.79,0.0,0.0,0.0,0.0,0.0,0.0,1.969,445.73,164.71
2185,2082,2,Tropics,335.4,0.457,0.0,3.979,0.855,188.39,82.58,0.0,0.0,0.0,0.0,0.0,0.0,0.855,335.4,188.39
3623,2201,12,Coastal,361.41,1.053,0.0,4.408,1.052,159.71,88.07,0.0,0.0,0.0,0.0,0.0,0.0,1.052,361.41,159.71
7039,2486,8,Tropics,421.27,0.692,0.0,4.776,2.266,180.02,86.53,0.0,0.0,0.0,0.0,0.0,0.0,2.266,421.27,180.02
4922,2310,3,Coastal,382.42,0.022,0.0,4.278,0.234,102.82,84.46,0.0,0.0,0.0,0.0,0.0,0.0,0.234,382.42,102.82
9673,2706,2,Polar,468.33,1.435,0.0,5.896,0.31,49.7,60.57,0.0,0.0,0.0,0.0,0.0,0.0,0.31,468.33,49.7
7950,2562,7,Tropics,437.72,-0.284,0.0,4.477,1.884,143.42,,0.0,0.0,0.0,0.0,0.0,0.0,1.884,437.72,143.42
6125,2410,6,Tropics,405.73,0.275,0.0,4.246,1.626,147.97,84.68,0.0,0.0,0.0,0.0,0.0,0.0,1.626,405.73,147.97
4756,2296,5,Polar,380.97,1.113,0.0,4.474,-1.884,28.76,52.76,0.0,0.0,0.0,0.0,0.0,0.0,-1.884,380.97,28.76
5074,2322,11,Tropics,386.15,-0.768,0.0,3.278,1.869,240.49,85.46,0.0,0.0,0.0,0.0,0.0,0.0,1.869,386.15,240.49
90,1907,7,Polar,297.57,0.122,0.0,3.012,-1.795,27.82,70.52,0.0,0.0,0.0,0.0,0.0,0.0,-1.795,297.57,27.82
5974,2397,11,Polar,402.64,-0.062,0.0,3.983,2.51,61.96,60.44,0.0,0.0,0.0,0.0,0.0,0.0,2.51,402.64,61.96
6418,2434,11,Temperate,411.02,0.003,0.0,4.268,2.582,120.99,62.68,0.0,0.0,0.0,0.0,0.0,0.0,2.582,411.02,120.99
8640,2620,1,Tropics,449.92,-0.025,0.0,4.428,2.113,199.82,85.68,0.0,0.0,0.0,0.0,0.0,0.0,2.113,449.92,199.82
8690,2624,3,Coastal,451.19,-0.932,0.0,3.895,0.677,130.24,84.43,0.0,0.0,0.0,0.0,0.0,0.0,0.677,451.19,130.24
2117,2076,6,Temperate,333.8,0.715,0.0,3.671,-0.295,97.1,69.61,0.0,0.0,0.0,0.0,0.0,0.0,-0.295,333.8,97.1
2937,2144,10,Inland,346.64,-0.475,0.0,2.715,1.835,105.81,56.67,0.0,0.0,0.0,0.0,0.0,0.0,1.835,346.64,105.81
6842,2470,3,Polar,418.93,0.308,0.0,4.245,-0.899,39.67,62.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.899,418.93,39.67
983,1981,12,Temperate,312.75,1.128,0.0,4.379,1.314,140.39,67.79,0.0,0.0,0.0,0.0,0.0,0.0,1.314,312.75,140.39
7260,2505,1,Temperate,423.97,-0.215,0.0,4.304,1.558,100.21,69.48,0.0,0.0,0.0,0.0,0.0,0.0,1.558,423.97,100.21
9985,2732,2,Tropics,474.28,0.748,0.0,5.413,2.156,185.19,82.39,0.0,0.0,0.0,0.0,0.0,0.0,2.156,474.28,185.19
2925,2143,10,Polar,348.52,-1.532,0.0,2.374,-0.37,80.26,62.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,348.52,80.26
6061,2405,2,Tropics,404.06,-0.09,0.0,4.07,1.758,182.01,79.22,0.0,0.0,0.0,0.0,0.0,0.0,1.758,404.06,182.01
3214,2167,11,Inland,354.37,-0.181,0.0,3.119,2.097,125.59,57.11,0.0,0.0,0.0,0.0,0.0,0.0,2.097,354.37,125.59
6447,2437,4,Temperate,412.3,0.402,0.0,4.832,-0.107,92.82,70.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.107,412.3,92.82
6779,2464,12,Coastal,415.78,-0.438,0.0,3.904,1.217,161.36,85.56,0.0,0.0,0.0,0.0,0.0,0.0,1.217,415.78,161.36
7038,2486,7,Polar,422.57,0.65,0.0,4.633,-1.353,49.69,64.61,0.0,0.0,0.0,0.0,0.0,0.0,-1.353,422.57,49.69
5663,2371,12,Inland,396.49,0.328,0.0,4.162,3.221,105.83,52.4,0.0,0.0,0.0,0.0,0.0,0.0,3.221,396.49,105.83
627,1952,4,Temperate,305.51,-0.001,0.0,3.366,-0.608,82.23,75.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.608,305.51,82.23
8008,2567,5,Inland,438.03,0.714,0.0,4.942,0.951,91.92,62.07,0.0,0.0,0.0,0.0,0.0,0.0,0.951,438.03,91.92
5125,2327,2,Inland,387.26,0.463,0.0,4.608,2.098,84.65,59.65,0.0,0.0,0.0,0.0,0.0,0.0,2.098,387.26,84.65
4765,2297,2,Inland,381.43,0.138,0.0,3.948,-0.171,71.37,58.42,0.0,0.0,0.0,0.0,0.0,0.0,-0.171,381.43,71.37
8143,2578,8,Tropics,440.67,-1.337,0.0,3.394,2.157,194.98,76.05,0.0,0.0,0.0,0.0,0.0,0.0,2.157,440.67,194.98
9594,2699,7,Polar,467.92,-0.716,0.0,4.068,-0.656,41.22,63.59,0.0,0.0,0.0,0.0,0.0,0.0,-0.656,467.92,41.22
1269,2005,10,Inland,317.76,0.835,0.0,4.109,1.664,111.97,60.78,0.0,0.0,0.0,0.0,0.0,0.0,1.664,317.76,111.97
128,1910,9,Inland,295.87,0.484,0.0,3.187,2.817,99.97,56.47,0.0,0.0,0.0,0.0,0.0,0.0,2.817,295.87,99.97
6112,2409,5,Polar,405.39,-0.447,0.0,3.367,0.083,45.11,60.44,0.0,0.0,0.0,0.0,0.0,0.0,0.083,405.39,45.11
1711,2042,8,Coastal,324.89,-0.139,0.0,2.754,0.279,118.4,78.35,0.0,0.0,0.0,0.0,0.0,0.0,0.279,324.89,118.4
7862,2555,3,Tropics,437.18,-0.048,0.0,4.473,2.365,159.41,83.14,0.0,0.0,0.0,0.0,0.0,0.0,2.365,437.18,159.41
4235,2252,12,Inland,369.81,-0.318,0.0,3.478,2.036,93.66,54.3,0.0,0.0,0.0,0.0,0.0,0.0,2.036,369.81,93.66
5192,2332,9,Tropics,386.55,-0.437,0.0,3.527,1.558,211.8,85.21,0.0,0.0,0.0,0.0,0.0,0.0,1.558,386.55,211.8
2398,2099,11,Inland,339.41,-0.318,0.0,3.418,1.71,113.52,51.08,0.0,0.0,0.0,0.0,0.0,0.0,1.71,339.41,113.52
5434,2352,11,Temperate,392.67,-0.573,0.0,3.402,1.218,120.23,68.51,0.0,0.0,0.0,0.0,0.0,0.0,1.218,392.67,120.23
6057,2404,10,Tropics,405.58,-0.076,0.0,4.013,2.58,241.77,89.4,0.0,0.0,0.0,0.0,0.0,0.0,2.58,405.58,241.77
9318,2676,7,Coastal,463.84,0.873,0.0,5.189,1.582,106.55,81.83,0.0,0.0,0.0,0.0,0.0,0.0,1.582,463.84,106.55
1186,1998,11,Tropics,317.26,-0.873,0.0,2.377,0.738,253.39,87.15,0.0,0.0,0.0,0.0,0.0,0.0,0.738,317.26,253.39
6013,2401,2,Tropics,404.08,0.787,0.0,4.907,1.794,164.6,85.2,0.0,0.0,0.0,0.0,0.0,0.0,1.794,404.08,164.6
9793,2716,2,Polar,470.67,1.194,0.0,5.808,0.146,68.51,63.85,0.0,0.0,0.0,0.0,0.0,0.0,0.146,470.67,68.51
6014,2401,3,Polar,402.2,0.888,0.0,4.828,-0.91,48.13,62.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.91,402.2,48.13
1977,2064,10,Coastal,332.84,-0.326,0.0,2.998,0.95,155.21,83.55,0.0,0.0,0.0,0.0,0.0,0.0,0.95,332.84,155.21
9887,2723,12,Inland,473.97,-1.225,0.0,3.738,1.496,105.38,63.93,0.0,0.0,0.0,0.0,0.0,0.0,1.496,473.97,105.38
4247,2253,12,Temperate,9999.0,-1.121,0.0,2.726,1.586,108.61,72.13,0.0,0.0,0.0,0.0,0.0,0.0,1.586,9999.0,108.61
7672,2539,5,Inland,431.58,-0.711,0.0,3.668,2.297,74.66,58.87,0.0,0.0,0.0,0.0,0.0,0.0,2.297,431.58,74.66
915,1976,4,Inland,312.76,1.479,0.0,4.587,0.762,72.53,55.01,0.0,0.0,0.0,0.0,0.0,0.0,0.762,312.76,72.53
1305,2008,10,Temperate,317.99,-0.871,0.0,1.968,1.339,134.82,68.72,0.0,0.0,0.0,0.0,0.0,0.0,1.339,317.99,134.82
5455,2354,8,Temperate,391.15,-0.669,0.0,3.342,1.779,106.4,73.24,0.0,0.0,0.0,0.0,0.0,0.0,1.779,391.15,106.4
3049,2154,2,Inland,348.95,-0.832,0.0,2.98,2.161,96.04,59.96,0.0,0.0,0.0,0.0,0.0,0.0,2.161,348.95,96.04
9521,2693,6,Coastal,465.45,-0.961,0.0,3.945,2.033,125.67,80.67,0.0,0.0,0.0,0.0,0.0,0.0,2.033,465.45,125.67
1273,2006,2,Coastal,317.91,0.982,0.0,3.902,0.267,123.29,87.79,0.0,0.0,0.0,0.0,0.0,0.0,0.267,317.91,123.29
8055,2571,4,Temperate,437.72,1.4,0.0,5.716,0.708,95.14,63.67,0.0,0.0,0.0,0.0,0.0,0.0,0.708,437.72,95.14
2796,2133,1,Tropics,345.45,-0.072,0.0,3.3,1.082,205.01,85.2,0.0,0.0,0.0,0.0,0.0,0.0,1.082,345.45,205.01
1398,2016,7,Tropics,320.48,1.06,0.0,3.975,0.757,137.89,77.16,0.0,0.0,0.0,0.0,0.0,0.0,0.757,320.48,137.89
3358,2179,11,Temperate,355.83,-0.398,0.0,3.382,1.422,122.48,70.38,0.0,0.0,0.0,0.0,0.0,0.0,1.422,355.83,122.48
183,1915,4,Temperate,296.25,0.228,0.0,3.335,-1.314,90.15,67.05,0.0,0.0,0.0,0.0,0.0,0.0,-1.314,296.25,90.15
6867,2472,4,Polar,419.74,0.307,0.0,4.374,-0.084,36.02,64.98,0.0,0.0,0.0,0.0,0.0,0.0,-0.084,419.74,36.02
5695,2374,8,Polar,396.79,-0.814,0.0,3.221,0.382,52.62,62.29,0.0,0.0,0.0,0.0,0.0,0.0,0.382,396.79,52.62
8835,2636,4,Temperate,452.8,1.058,0.0,5.326,1.324,104.95,69.3,0.0,0.0,0.0,0.0,0.0,0.0,1.324,452.8,104.95
9626,2702,3,Tropics,467.54,1.031,0.0,5.385,2.6,140.76,78.22,0.0,0.0,0.0,0.0,0.0,0.0,2.6,467.54,140.76
6170,2414,3,Coastal,406.47,-0.516,0.0,3.798,0.677,107.35,87.65,0.0,0.0,0.0,0.0,0.0,0.0,0.677,406.47,107.35
6987,2482,4,Tropics,421.88,0.408,0.0,4.306,1.939,142.94,78.69,0.0,0.0,0.0,0.0,0.0,0.0,1.939,421.88,142.94
4567,2280,8,Coastal,375.83,1.083,0.0,4.491,1.567,127.77,87.47,0.0,0.0,0.0,0.0,0.0,0.0,1.567,375.83,127.77
8955,2646,4,Tropics,454.99,1.033,0.0,5.179,2.144,141.65,82.6,0.0,0.0,0.0,0.0,0.0,0.0,2.144,454.99,141.65
2656,2121,5,Temperate,341.67,1.327,0.0,4.738,-0.503,83.39,67.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.503,341.67,83.39
8309,2592,6,Temperate,444.42,0.179,0.0,4.474,1.574,89.4,67.48,0.0,0.0,0.0,0.0,0.0,0.0,1.574,444.42,89.4
6857,2471,6,Polar,418.64,0.797,0.0,5.054,-1.602,37.77,62.36,0.0,0.0,0.0,0.0,0.0,0.0,-1.602,418.64,37.77
1961,2063,6,Polar,330.79,-1.098,0.0,2.456,-2.061,38.87,59.19,0.0,0.0,0.0,0.0,0.0,0.0,-2.061,330.79,38.87
6383,2431,12,Polar,408.66,0.518,0.0,4.753,-1.945,60.82,60.63,0.0,0.0,0.0,0.0,0.0,0.0,-1.945,408.66,60.82
8853,2637,10,Polar,455.71,-0.55,0.0,4.192,1.774,69.16,59.82,0.0,0.0,0.0,0.0,0.0,0.0,1.774,455.71,69.16
9973,2731,2,Inland,475.66,0.863,0.0,5.935,2.171,104.04,52.81,0.0,0.0,0.0,0.0,0.0,0.0,2.171,475.66,104.04
1251,2004,4,Polar,318.43,-0.447,0.0,3.058,-2.494,44.32,68.92,0.0,0.0,0.0,0.0,0.0,0.0,-2.494,318.43,44.32
3176,2164,9,Tropics,352.09,0.001,0.0,3.631,1.42,175.98,83.81,0.0,0.0,0.0,0.0,0.0,0.0,1.42,352.09,175.98
7760,2546,9,Polar,434.4,0.872,0.0,5.115,1.161,52.83,64.01,0.0,0.0,0.0,0.0,0.0,0.0,1.161,434.4,52.83
5013,2317,10,Inland,388.13,-0.323,0.0,3.657,1.474,103.08,57.11,0.0,0.0,0.0,0.0,0.0,0.0,1.474,388.13,103.08
9705,2708,10,Inland,469.41,-1.117,0.0,3.934,4.164,87.07,56.2,0.0,0.0,0.0,0.0,0.0,0.0,4.164,469.41,87.07
6539,2444,12,Coastal,413.93,-0.445,0.0,3.7,1.26,178.57,87.63,0.0,0.0,0.0,0.0,0.0,0.0,1.26,413.93,178.57
3289,2174,2,Temperate,353.05,-1.247,0.0,2.483,0.165,108.45,70.41,0.0,0.0,0.0,0.0,0.0,0.0,0.165,353.05,108.45
6448,2437,5,Coastal,410.82,0.318,0.0,4.447,0.922,83.9,84.68,0.0,0.0,0.0,0.0,0.0,0.0,0.922,410.82,83.9
8726,2627,3,Tropics,453.41,0.398,0.0,4.648,2.474,172.4,77.99,0.0,0.0,0.0,0.0,0.0,0.0,2.474,453.41,172.4
7611,2534,4,Inland,433.57,-0.783,0.0,3.667,-0.607,87.34,54.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.607,433.57,87.34
6275,2422,12,Temperate,408.08,-0.686,0.0,3.667,2.204,120.9,67.01,0.0,0.0,0.0,0.0,0.0,0.0,2.204,408.08,120.9
6887,2473,12,Tropics,420.03,-1.363,0.0,3.088,4.389,236.37,92.83,0.0,0.0,0.0,0.0,0.0,0.0,4.389,420.03,236.37
1051,1987,8,Inland,314.23,-0.118,0.0,3.08,0.675,83.78,58.98,0.0,0.0,0.0,0.0,0.0,0.0,0.675,314.23,83.78
4069,2239,2,Tropics,368.77,-1.129,0.0,2.745,1.346,187.88,82.93,0.0,0.0,0.0,0.0,0.0,0.0,1.346,368.77,187.88
6022,2401,11,Tropics,403.23,0.563,0.0,4.545,2.343,223.67,79.16,0.0,0.0,0.0,0.0,0.0,0.0,2.343,403.23,223.67
5552,2362,9,Tropics,394.23,-0.127,0.0,4.282,1.73,206.5,82.94,0.0,0.0,0.0,0.0,0.0,0.0,1.73,394.23,206.5
272,1922,9,Tropics,300.49,-0.111,0.0,2.909,1.011,196.81,75.64,0.0,0.0,0.0,0.0,0.0,0.0,1.011,300.49,196.81
2042,2070,3,Inland,331.99,-0.264,0.0,2.995,0.644,93.46,55.37,0.0,0.0,0.0,0.0,0.0,0.0,0.644,331.99,93.46
4763,2296,12,Polar,379.66,0.888,0.0,4.488,-0.896,46.51,67.97,0.0,0.0,0.0,0.0,0.0,0.0,-0.896,379.66,46.51
8997,2649,10,Polar,456.99,-0.165,0.0,4.406,1.614,54.22,60.09,0.0,0.0,0.0,0.0,0.0,0.0,1.614,456.99,54.22
5204,2333,9,Polar,388.92,-1.303,0.0,2.956,0.668,73.25,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.668,388.92,73.25
9509,2692,6,Tropics,468.23,0.057,0.0,4.702,2.019,138.99,77.49,0.0,0.0,0.0,0.0,0.0,0.0,2.019,468.23,138.99
