year,month,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,month_sin,month_cos,region_Inland,region_Polar,region_Temperate,region_Tropics,temp_lag1,co2_lag1,rainfall_lag1,temp_roll3,rain_roll3
2250,1,371.16,0.145,0.0,4.119,1.215,138.34,88.56,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,-0.1,371.88,55.92,0.5596666666666649,84.89999999999998
2250,2,368.26,-0.23,0.0,3.177,-1.242,47.13,61.89,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,1.215,371.16,138.34,-0.04233333333333519,80.46333333333332
2250,3,372.78,0.277,0.0,4.075,0.517,108.03,83.17,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,-1.242,368.26,47.13,0.16333333333333153,97.83333333333333
2250,4,369.73,0.526,0.0,4.003,0.305,107.08,84.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.517,372.78,108.03,-0.14000000000000185,87.41333333333331
2250,5,370.71,0.504,0.3,4.033,-2.545375,44.69,62.59,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,0.305,369.73,107.08,-0.5744583333333352,86.59999999999998
2250,6,370.11,0.488,0.0,4.42,0.066,104.17,68.92,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,0.0,-2.545375,370.71,44.69,-0.7247916666666686,85.31333333333332
2250,7,369.39,0.94,0.0,4.523,-2.006,29.7,63.26,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,0.066,370.11,104.17,-1.4951250000000016,59.51999999999998
2250,8,368.5,0.492,0.0,4.303,1.113,54.03,61.42,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,-2.006,369.39,29.7,-0.27566666666666845,62.633333333333326
2250,9,371.2,0.701,0.0,4.176,0.267,53.33,59.97,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.113,368.5,54.03,-0.20866666666666844,45.686666666666646
2250,10,368.79,0.965,0.0,4.708,1.502,124.65,68.98,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.267,371.2,53.33,0.9606666666666648,77.33666666666664
2250,11,370.85,0.945,0.0,4.39,1.894,209.87,88.54,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,1.0,1.502,368.79,124.65,1.220999999999998,129.2833333333333
2250,12,371.72,1.054,0.0,4.481,1.262,225.12,85.15,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,1.894,370.85,209.87,1.5526666666666646,186.54666666666665
2251,1,372.11,1.084,0.0,4.387,1.656,140.26,83.31,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.262,371.72,225.12,1.603999999999998,191.74999999999997
2251,2,371.16,1.109,0.0,4.711,0.916,114.28,90.23,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.656,372.11,140.26,1.277999999999998,159.88666666666663
2251,3,369.79,0.903,0.0,4.345,-0.452,99.31,63.9,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.916,371.16,114.28,0.7066666666666649,117.94999999999997
2251,4,384.9,0.826,0.0,4.497,1.269,72.71,59.06,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,-0.452,369.79,99.31,0.5776666666666648,95.4333333333333
2251,5,372.03,1.029,0.0,4.186,0.749,118.62,74.25,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,1.0,1.269,384.9,72.71,0.5219999999999981,96.87999999999998
2251,6,370.29,1.356,0.0,4.703,0.278,66.02,80.87,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.749,372.03,118.62,0.7653333333333315,85.7833333333333
2251,7,371.26,0.945,0.0,4.514,1.367,137.36,81.77,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,0.278,370.29,66.02,0.7979999999999982,107.33333333333331
2251,8,370.73,1.063,0.0,4.688,2.661,126.19,72.37,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,1.367,371.26,137.36,1.4353333333333314,109.85666666666664
2251,9,371.72,0.894,0.0,3.977,0.65,128.94,69.13,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,2.661,370.73,126.19,1.5593333333333315,130.82999999999998
2251,10,373.67,1.317,0.0,5.071,2.895,104.29,55.04,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,0.65,371.72,128.94,2.068666666666665,119.80666666666663
2251,11,373.22,0.709,0.0,4.32,1.725,108.83,58.23,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,2.895,373.67,104.29,1.7566666666666648,114.01999999999998
2251,12,368.74,0.82,0.0,4.372,1.54,117.74,71.04,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,1.725,373.22,108.83,2.0533333333333315,110.28666666666663
2252,1,370.67,0.408,0.0,4.139,1.071,138.27,86.21,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.54,368.74,117.74,1.4453333333333314,121.6133333333333
2252,2,369.2,0.22,0.0,3.901,1.623,186.62,82.16,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,1.071,370.67,138.27,1.4113333333333316,147.54333333333332
2252,3,372.13,0.405,0.0,4.163,-1.274,46.4,61.67,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,1.623,369.2,186.62,0.4733333333333314,123.7633333333333
2252,4,370.82,0.604,0.0,4.014,-0.361,79.59,54.11,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,-1.274,372.13,46.4,-0.004000000000001928,104.20333333333332
2252,5,372.05,0.366,0.0,3.798,-2.131,39.82,64.85,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,-0.361,370.82,79.59,-1.2553333333333352,55.26999999999998
2252,6,371.1,-0.417,0.0,3.28,0.981,103.33,88.37,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-2.131,372.05,39.82,-0.5036666666666686,74.24666666666666
2252,7,369.87,0.183,0.0,3.548,0.371,81.65,58.16,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,0.981,371.1,103.33,-0.2596666666666686,74.93333333333332
2252,8,369.81,-0.487,0.0,3.047,0.456,26.42,62.47,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,0.371,369.87,81.65,0.6026666666666647,70.46666666666665
2252,9,369.01,0.002,0.0,4.074,0.639,123.94,84.41,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,0.456,369.81,26.42,0.48866666666666464,77.33666666666664
2252,10,369.98,-0.173,0.0,3.994,1.893,226.48,81.89,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,0.639,369.01,123.94,0.9959999999999981,125.6133333333333
2252,11,384.9,-0.444,0.0,3.207,1.176,161.02,87.71,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,1.893,369.98,226.48,1.235999999999998,170.48
2252,12,369.81,-0.318,0.0,3.478,2.036,93.66,54.3,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,1.176,384.9,161.02,1.7016666666666647,160.38666666666666
2253,1,370.27,-0.654,0.0,3.201,0.589,102.48,71.96,0.49999999999999994,0.8660254037844387,0.0,0.0,1.0,0.0,2.036,369.81,93.66,1.2669999999999981,119.05333333333333
2253,2,371.74,-0.632,0.0,3.511,1.111,183.73,81.45,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,0.589,370.27,102.48,1.2453333333333314,126.62333333333333
2253,3,372.18,-1.103,0.0,3.033,-1.772,54.32,65.14,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,1.111,371.74,183.73,-0.024000000000001947,113.51
2253,4,371.23,-0.873,0.0,3.208,0.137,60.86,59.7,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,-1.772,372.18,54.32,-0.1746666666666686,99.63666666666666
2253,5,372.48,-0.635,0.0,3.134,-0.064,87.82,69.2,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,0.137,371.23,60.86,-0.5663333333333352,67.66666666666666
2253,6,370.76,-1.246,0.0,2.725,1.007,116.69,84.49,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-0.064,372.48,87.82,0.35999999999999804,88.45666666666666
2253,7,370.63,-0.746,0.0,3.137,0.408,105.41,70.73,-0.4999999999999997,-0.8660254037844388,0.0,0.0,1.0,0.0,1.007,370.76,116.69,0.4503333333333313,103.30666666666666
2253,8,374.15,-1.483,0.6,2.514,1.019,93.53,57.34,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,0.0,0.408,370.63,105.41,0.8113333333333314,105.21
2253,9,373.17,-1.292,0.0,2.573,1.359,105.48,59.12,-1.0,-1.8369701987210297e-16,1.0,0.0,0.0,0.0,1.019,374.15,93.53,0.9286666666666648,101.47333333333331
2253,10,371.77,-1.079,0.0,3.157,1.836,125.28,68.14,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.359,373.17,105.48,1.4046666666666647,108.09666666666665
2253,11,371.27,-0.956,0.0,2.643,0.95,162.9,85.15,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,1.836,371.77,125.28,1.3816666666666648,131.22
2253,12,384.9,-1.121,0.0,2.726,1.586,108.61,72.13,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,0.95,371.27,162.9,1.4573333333333316,132.26333333333332
2254,1,371.43,-1.101,0.0,2.647,-0.493,101.3,62.14,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,1.586,384.9,108.61,0.6809999999999982,124.27
2254,2,371.4,-0.637,0.0,2.942,-0.204,55.99,59.6,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,-0.493,371.43,101.3,0.29633333333333145,88.63333333333333
2254,3,371.91,-0.569,0.0,3.306,-0.385,41.5,64.42,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,-0.204,371.4,55.99,-0.3606666666666685,66.26333333333332
2254,4,370.57,-0.915,0.0,2.886,-0.86,36.61,64.16,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,-0.385,371.91,41.5,-0.4830000000000019,44.69999999999999
2254,5,369.67,-0.842,0.0,3.106,1.054,143.59,79.64,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,1.0,-0.86,370.57,36.61,-0.0636666666666686,73.89999999999999
2254,6,368.93,-0.741,0.0,3.153,-1.713,75.85,58.43,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,1.054,369.67,143.59,-0.5063333333333353,85.34999999999998
2254,7,372.95,-0.033,0.0,3.307,-0.261,48.67,63.11,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,-1.713,368.93,75.85,-0.30666666666666864,89.36999999999999
2254,8,370.09,-0.496,0.0,3.303,1.369,95.33,69.06,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,-0.261,372.95,48.67,-0.20166666666666866,73.28333333333332
2254,9,372.09,-0.014,0.0,3.656,0.842,162.41,84.58,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,1.369,370.09,95.33,0.649999999999998,102.13666666666666
2254,10,370.15,-0.126,0.0,3.304,0.941,112.38,74.51,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.842,372.09,162.41,1.0506666666666646,123.37333333333332
2254,11,369.8,-0.234,0.0,3.401,1.239,154.5,84.13,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.941,370.15,112.38,1.0073333333333314,143.09666666666666
2254,12,370.67,-0.266,0.0,3.247,0.627,72.23,66.86,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,1.239,369.8,154.5,0.9356666666666648,113.03666666666668
2255,1,371.34,0.195,0.0,3.476,0.934,208.44,83.11,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,1.0,0.627,370.67,72.23,0.9333333333333313,145.05666666666664
2255,2,370.87,-0.092,0.0,3.633,0.968,120.4,67.25,0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.934,371.34,208.44,0.8429999999999981,133.69
2255,3,370.72,0.111,0.0,4.108,-1.016,98.96,72.85,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.968,370.87,120.4,0.2953333333333314,142.6
2255,4,371.85,0.474,0.0,4.017,-0.283,82.46,66.59,0.8660254037844387,-0.4999999999999998,0.0,0.0,1.0,0.0,-1.016,370.72,98.96,-0.1103333333333353,100.60666666666664
2255,5,370.79,0.347,0.0,4.021,0.271,103.41,83.58,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,-0.283,371.85,82.46,-0.3426666666666686,94.94333333333331
2255,6,373.16,0.401,0.0,3.939,-2.254,59.42,66.66,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.271,370.79,103.41,-0.7553333333333353,81.76333333333332
2255,7,369.91,0.511,0.0,3.998,0.931,97.59,64.89,-0.4999999999999997,-0.8660254037844388,0.0,0.0,1.0,0.0,-2.254,373.16,59.42,-0.3506666666666686,86.80666666666666
2255,8,371.81,0.497,0.0,4.272,1.725,112.76,66.6,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,0.931,369.91,97.59,0.13399999999999812,89.92333333333333
2255,9,373.45,0.856,0.0,4.223,1.604,186.78,81.09,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,1.0,1.725,371.81,112.76,1.4199999999999982,132.37666666666667
2255,10,370.03,0.818,0.0,4.503,1.541,214.99,70.08,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,1.604,373.45,186.78,1.6233333333333313,171.51
2255,11,372.09,0.527,0.0,4.215,-0.987,56.23,65.74,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,1.541,370.03,214.99,0.7193333333333314,152.66666666666666
2255,12,371.74,0.792,0.0,4.619,1.204,62.75,65.04,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,-0.987,372.09,56.23,0.5859999999999981,111.32333333333332
2256,1,371.29,0.859,0.0,4.409,2.149,90.05,59.96,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,1.204,371.74,62.75,0.7886666666666647,69.67666666666666
2256,2,371.94,0.885,0.0,4.924,1.319,183.91,85.99,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,2.149,371.29,90.05,1.5573333333333315,112.23666666666666
2256,3,372.57,1.144,0.0,4.279,-0.255,83.31,62.23,1.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,1.319,371.94,183.91,1.0709999999999982,119.08999999999999
2256,4,371.47,0.824,0.0,4.38,0.893,105.17,87.45,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,-0.255,372.57,83.31,0.6523333333333313,124.13
2256,5,372.63,1.67,0.0,5.259,1.579,103.73,60.41,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,0.893,371.47,105.17,0.7389999999999981,97.40333333333332
2256,6,372.78,1.325,0.0,4.876,1.084,110.22,64.79,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,0.0,1.579,372.63,103.73,1.1853333333333314,106.37333333333333
2256,7,371.39,1.296,0.0,4.815,0.775,69.54,56.47,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,1.084,372.78,110.22,1.1459999999999981,94.49666666666666
2256,8,373.47,0.655,0.0,4.215,0.373,41.34,62.23,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,0.775,371.39,69.54,0.7439999999999981,73.69999999999999
2256,9,371.25,0.358,0.0,3.746,1.017,150.14,87.09,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,0.373,373.47,41.34,0.7216666666666648,87.00666666666666
2256,10,372.78,0.724,0.0,4.227,2.338,121.74,73.85,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.017,371.25,150.14,1.2426666666666648,104.40666666666664
2256,11,371.38,0.817,0.0,4.531,2.645,116.54,65.06,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,2.338,372.78,121.74,1.9999999999999982,129.47333333333333
2256,12,371.58,0.629,0.0,4.143,2.258,163.96,85.88,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,2.645,371.38,116.54,2.4136666666666646,134.08
2257,1,371.68,0.455,0.0,4.0,1.887,142.26,88.76,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,2.258,371.58,163.96,2.2633333333333314,140.92
2257,2,372.61,0.065,0.0,3.842,0.744,109.13,69.09,0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.887,371.68,142.26,1.6296666666666646,138.45000000000002
2257,3,369.73,0.239,0.0,3.84,0.41,92.48,61.01,1.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,0.744,372.61,109.13,1.0136666666666647,114.62333333333332
2257,4,372.94,0.248,0.0,3.6,0.531,114.91,92.09,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.41,369.73,92.48,0.5616666666666648,105.50666666666666
2257,5,372.41,0.084,0.0,3.84,0.706,106.61,78.66,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.531,372.94,114.91,0.548999999999998,104.66666666666667
2257,6,372.2,-0.021,0.0,3.738,1.188,133.16,81.87,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,0.706,372.41,106.61,0.8083333333333315,118.22666666666665
2257,7,372.97,-0.2,0.0,3.262,0.376,112.45,87.01,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,1.188,372.2,133.16,0.7566666666666647,117.40666666666665
2257,8,372.65,0.309,0.0,3.866,2.028,183.58,82.03,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,1.0,0.376,372.97,112.45,1.1973333333333314,143.06333333333333
2257,9,370.39,-0.031,0.0,3.694,3.205,89.29,52.71,-1.0,-1.8369701987210297e-16,1.0,0.0,0.0,0.0,2.028,372.65,183.58,1.8696666666666648,128.44
2257,10,370.76,-0.07,0.0,3.761,2.304,103.67,59.05,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,3.205,370.39,89.29,2.512333333333331,125.51333333333332
2257,11,372.74,-0.339,0.0,3.702,1.646,92.76,63.23,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,2.304,370.76,103.67,2.384999999999998,95.24000000000001
2257,12,372.41,-0.834,0.0,3.299,0.083,70.79,61.61,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,1.646,372.74,92.76,1.3443333333333314,89.07333333333334
2258,1,371.64,-0.403,0.0,3.335,0.29,114.6,58.26,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,0.083,372.41,70.79,0.6729999999999979,92.71666666666665
2258,2,372.99,-0.332,0.0,3.243,0.414,134.24,85.89,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.29,371.64,114.6,0.26233333333333136,106.54333333333334
2258,3,372.17,-0.37,0.0,3.109,-0.116,83.9,67.97,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.414,372.99,134.24,0.19599999999999806,110.91333333333334
2258,4,373.37,-0.653,0.0,3.206,1.025,130.61,79.36,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,1.0,-0.116,372.17,83.9,0.44099999999999806,116.25
2258,5,374.54,-0.866,0.0,3.03,-2.016,21.89,63.21,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,1.025,373.37,130.61,-0.36900000000000194,78.80000000000001
2258,6,372.28,-0.914,0.0,2.5,0.579,76.01,53.5,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,-2.016,374.54,21.89,-0.13733333333333528,76.17
2258,7,372.68,-0.821,0.0,2.918,2.809,81.33,58.55,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,0.579,372.28,76.01,0.45733333333333154,59.74333333333334
2258,8,372.09,-1.388,0.0,2.911,1.105,107.495,100.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,2.809,372.68,81.33,1.497666666666665,88.27833333333335
2258,9,372.95,-0.835,0.0,3.125,1.205,86.56,66.03,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,1.105,372.09,107.495,1.7063333333333315,91.795
2258,10,372.6,-1.121,0.0,3.014,0.164,48.33,58.32,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,1.205,372.95,86.56,0.824666666666665,80.795
2258,11,372.08,-0.442,0.0,3.396,1.68,232.54999999999995,81.49,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,1.0,0.164,372.6,48.33,1.0163333333333315,122.47999999999998
2258,12,371.14,-1.053,0.0,2.833,1.006,104.41,64.35,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,1.68,372.08,232.54999999999995,0.9499999999999981,128.42999999999998
2259,1,371.87,-0.902,0.3,3.018,-1.815,42.01,60.08,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,1.006,371.14,104.41,0.2903333333333315,126.32333333333332
2259,2,370.75,-0.877,0.0,2.876,1.134,129.01,84.52,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,-1.815,371.87,42.01,0.10833333333333155,91.80999999999999
2259,3,373.07,-1.039,0.0,2.859,-0.239,119.85,85.12,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.134,370.75,129.01,-0.3066666666666685,96.95666666666666
2259,4,374.03,-0.695,0.0,3.406,-0.559,60.11,63.78,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,-0.239,373.07,119.85,0.11199999999999817,102.99
2259,5,373.77,-0.658,0.0,3.23,0.477,63.13,54.72,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,-0.559,374.03,60.11,-0.1070000000000018,81.03
2259,6,375.02,-0.413,0.0,3.604,-1.124,34.44,67.44,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.477,373.77,63.13,-0.40200000000000186,52.56
2259,7,371.9,-0.408,0.0,3.697,0.089,81.59,60.33,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,-1.124,375.02,34.44,-0.18600000000000183,59.720000000000006
2259,8,373.23,-0.453,0.0,3.113,1.284,99.97,64.22,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,0.089,371.9,81.59,0.08299999999999819,72.0
2259,9,370.73,-0.611,0.0,3.261,-1.605,50.46,66.08,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.284,373.23,99.97,-0.0773333333333351,77.34
2259,10,372.02,-0.506,0.0,3.049,2.651,77.51,56.54,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,-1.605,370.73,50.46,0.776666666666665,75.98
2259,11,370.8,0.206,1.0,4.162,1.217,61.47,59.98,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,2.651,372.02,77.51,0.7543333333333315,63.146666666666675
2259,12,373.45,-0.083,0.0,3.842,0.517,33.23,56.82,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,1.217,370.8,61.47,1.461666666666665,57.403333333333336
2260,1,372.56,0.519,0.0,3.881,1.532,108.67,60.98,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,0.517,373.45,33.23,1.0886666666666651,67.79
2260,2,370.46,-0.1,0.0,3.524,-1.066,107.6,55.39,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,1.532,372.56,108.67,0.327666666666665,83.16666666666667
2260,3,372.01,0.756,0.0,4.211,1.69,147.71,78.39,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,-1.066,370.46,107.6,0.7186666666666649,121.32666666666667
2260,4,374.82,0.073,0.0,3.984,-0.934,49.56,63.53,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,1.69,372.01,147.71,-0.1033333333333351,101.62333333333333
2260,5,373.03,0.297,0.0,3.824,0.713,107.7,80.35,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,-0.934,374.82,49.56,0.4896666666666649,101.65666666666668
2260,6,373.26,0.611,0.0,4.183,-0.889,45.26,64.56,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.713,373.03,107.7,-0.3700000000000017,67.50666666666667
2260,7,372.86,0.837,0.0,4.645,0.789,52.07,60.41,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,-0.889,373.26,45.26,0.20433333333333162,68.34333333333335
2260,8,371.83,0.839,0.0,4.262,2.099,98.81,57.17,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,0.0,0.789,372.86,52.07,0.6663333333333318,65.38000000000001
2260,9,372.89,0.265,0.0,4.277,-0.406,37.51,54.98,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,2.099,371.83,98.81,0.8273333333333318,62.79666666666668
2260,10,373.5,0.666,0.0,3.995,0.459,65.7,67.53,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,-0.406,372.89,37.51,0.7173333333333317,67.34000000000002
2260,11,371.64,0.58,0.0,3.977,1.76,144.68,85.59,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.459,373.5,65.7,0.6043333333333317,82.63000000000001
2260,12,373.45,0.568,0.0,4.024,4.166,117.97,55.52,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,1.76,371.64,144.68,2.1283333333333316,109.45
2261,1,374.19,0.947,0.0,4.644,-0.708,67.06,59.19,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,4.166,373.45,117.97,1.7393333333333318,109.90333333333335
2261,2,372.74,0.45,0.0,3.927,0.638,113.43,70.23,0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,-0.708,374.19,67.06,1.365333333333332,99.48666666666668
2261,3,372.51,1.244,0.0,4.774,1.079,141.41,80.87,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,0.638,372.74,113.43,0.33633333333333165,107.30000000000001
2261,4,372.12,1.186,0.0,5.11,0.673,110.89,79.14,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,1.079,372.51,141.41,0.7966666666666651,121.91000000000001
2261,5,374.98,1.399,0.0,4.82,-0.057,107.495,100.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,0.673,372.12,110.89,0.5649999999999984,119.93166666666667
2261,6,372.68,0.711,0.0,4.402,0.427,97.78,69.39,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,0.0,-0.057,374.98,107.495,0.34766666666666496,105.38833333333334
2261,7,373.66,0.709,0.0,4.485,-0.375,38.85,63.47,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,0.427,372.68,97.78,-0.0016666666666683705,81.37500000000001
2261,8,372.81,1.177,0.0,4.58,-1.09,45.94,61.44,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,-0.375,373.66,38.85,-0.3460000000000017,60.85666666666668
2261,9,372.92,1.148,0.0,4.57,4.463625,87.09,51.41,-1.0,-1.8369701987210297e-16,1.0,0.0,0.0,0.0,-1.09,372.81,45.94,0.9995416666666651,57.29333333333335
2261,10,372.06,1.146,0.0,4.712,2.424,102.9,54.62,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,4.463625,372.92,87.09,1.9325416666666648,78.64333333333336
2261,11,372.12,1.032,0.0,5.092,1.476,116.84,64.37,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,2.424,372.06,102.9,2.7878749999999983,102.27666666666669
