time_index,year,month,region,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct
9844,2720,5,Coastal,472.14,0.884,0.0,5.292,2.257,116.3,86.77
498,1941,7,Tropics,303.74,1.031,0.0,3.899,1.373,142.77,80.88
7822,2551,11,Coastal,437.59,0.862,0.0,5.232,2.306,156.26,86.53
720,1960,1,Polar,308.66,-0.073,0.0,3.162,-2.098,43.47,64.82
7258,2504,11,Polar,426.36,-0.369,0.0,3.957,0.147,65.63,68.6
8843,2636,12,Polar,454.68,0.658,0.0,5.085,0.499,70.9,62.57
5730,2377,7,Inland,400.53,-0.036,0.0,4.268,2.86,107.4,58.52
3089,2157,6,Tropics,349.16,0.261,0.0,3.681,1.101,127.8,80.9
7226,2502,3,Tropics,425.61,0.597,0.0,5.05,2.132,165.31,83.34
7306,2508,11,Coastal,426.2,-0.796,0.0,3.321,2.062,161.06,83.92
6508,2442,5,Inland,408.88,0.331,0.0,4.372,0.323,69.07,52.26
596,1949,9,Inland,306.51,-0.362,0.0,2.822,-0.731,102.74,65.89
9092,2657,9,Polar,458.19,-0.38,0.0,4.247,2.349,68.03,58.32
6095,2407,12,Polar,404.17,-0.846,0.0,3.153,-0.032,55.55,61.33
6053,2404,6,Inland,400.99,-0.732,0.0,3.121,0.216,78.81,63.39
5164,2330,5,Temperate,390.01,0.515,0.0,4.315,-0.979,77.86,69.63
1647,2037,4,Coastal,325.65,0.803,0.0,3.957,-0.455,91.05,87.2
8167,2580,8,Polar,444.06,0.63,0.0,5.211,1.306,47.77,62.66
6920,2476,9,Tropics,419.26,0.926,0.0,4.866,2.309,187.87,80.52
2700,2125,1,Tropics,343.45,-0.052,0.0,3.641,1.596,212.11,83.18
8203,2583,8,Tropics,444.36,-1.131,0.0,3.298,1.996,175.18,86.62
1700,2041,9,Coastal,324.62,0.704,0.0,3.785,1.223,139.49,87.08
8943,2645,4,Tropics,457.0,0.365,0.0,4.647,2.182,139.43,86.06
5404,2350,5,Coastal,392.32,0.83,0.0,4.975,0.986,94.56,80.22
7219,2501,8,Temperate,424.89,0.708,0.0,5.037,1.268,109.11,75.22
7502,2525,3,Coastal,430.42,0.076,0.0,4.354,1.457,86.5,85.79
2942,2145,3,Coastal,347.1,0.213,0.0,3.878,0.787,94.16,81.78
6301,2425,2,Inland,407.7,0.249,0.0,4.274,0.672,94.51,60.16
86,1907,3,Tropics,294.61,0.222,0.0,3.286,3.6959999999999997,141.83,76.62
2308,2092,5,Coastal,336.76,0.334,0.0,3.89,-0.042,66.97,81.11
2677,2123,2,Inland,343.56,-0.854,0.0,2.64,1.305,92.46,60.55
8216,2584,9,Tropics,442.64,-0.596,0.0,3.999,2.85,211.86,80.61
7729,2544,2,Polar,434.1,-1.119,0.0,3.319,-0.317,43.97,60.72
2594,2116,3,Inland,341.37,0.287,0.0,3.572,0.191,89.07,57.74
5884,2390,5,Inland,401.02,0.237,0.0,4.326,-0.351,58.98,55.02
1029,1985,10,Tropics,313.92,0.903,0.0,3.637,1.163,216.58,89.94
136,1911,5,Coastal,296.83,1.449,0.0,4.183,2.91,84.0,83.04
6831,2469,4,Coastal,418.61,-0.849,0.0,3.382,0.822,112.06,83.03
7814,2551,3,Temperate,437.36,1.403,0.0,5.449,0.905,102.53,69.08
2854,2137,11,Inland,347.58,-0.261,0.0,2.978,1.003,115.78,63.66
4409,2267,6,Temperate,374.66,-0.021,0.0,4.013,1.599,85.55,65.69
1200,2000,1,Temperate,315.24,-0.226,0.0,2.794,0.53,122.71,68.51
4717,2293,2,Coastal,379.75,-0.277,0.0,3.681,0.448,135.47,87.32
9517,2693,2,Coastal,467.39,-0.938,0.0,3.888,1.878,133.76,78.43
6594,2449,7,Inland,413.84,-0.471,0.0,3.496,1.383,76.96,56.36
566,1947,3,Polar,308.9,0.311,0.0,3.546,-2.844,37.54,57.96
7328,2510,9,Temperate,425.28,0.649,0.0,4.968,3.22,104.76,63.68
5430,2352,7,Inland,394.92,0.336,0.0,4.242,-0.545,61.38,60.77
3927,2227,4,Tropics,364.18,0.34,0.0,4.111,1.187,119.9,80.56
6055,2404,8,Polar,403.0,-0.395,0.0,3.81,1.019,44.68,60.88
7589,2532,6,Temperate,430.44,-0.165,0.0,4.028,1.467,108.75,73.64
7122,2493,7,Inland,423.28,-0.918,0.0,3.243,1.259,72.41,60.41
6572,2447,9,Polar,412.63,-0.431,0.0,3.858,0.255,59.92,62.9
6535,2444,8,Inland,412.93,-0.445,0.0,4.007,3.059,87.49,61.77
8913,2642,10,Inland,455.55,-0.536,0.0,4.247,2.784,92.05,61.52
8275,2589,8,Tropics,444.31,-0.22,0.0,4.154,1.527,192.98,77.47
2330,2094,3,Tropics,338.52,-1.363,0.0,2.208,-0.016,171.07,84.67
3515,2192,12,Coastal,358.32,-0.421,0.0,3.403,1.329,152.72,81.24
2187,2082,4,Coastal,332.92,-0.055,0.0,3.476,-0.107,107.61,93.83
195,1916,4,Polar,299.86,0.908,0.0,3.743,-3.699,59.18,68.68
7257,2504,10,Polar,423.44,0.208,0.0,4.492,2.418,62.83,66.91
5666,2372,3,Coastal,398.33,0.423,0.0,4.548,1.263,118.78,83.11
5059,2321,8,Polar,385.67,1.143,0.0,4.802,-1.855,45.14,61.72
802,1966,11,Coastal,309.28,0.765,0.0,3.686,1.141,174.1,86.95
8848,2637,5,Coastal,454.31,0.018,0.0,4.698,1.209,98.72,83.68
9928,2727,5,Inland,473.53,0.252,0.0,5.052,-0.661,82.21,57.8
2068,2072,5,Coastal,334.29,0.142,0.0,3.574,0.195,112.57,87.49
9082,2656,11,Coastal,457.69,0.61,0.0,4.981,2.34,167.09,87.54
8744,2628,9,Tropics,450.85,-0.989,0.0,3.842,2.853,238.54,83.13
644,1953,9,Inland,305.41,-0.74,0.0,2.327,1.452,106.09,57.18
9374,2681,3,Coastal,465.52,0.971,0.6,5.201,1.173,106.55,84.63
5103,2325,4,Polar,387.03,0.31,0.0,4.237,-1.598,39.34,66.28
5460,2355,1,Tropics,394.3,0.167,0.0,4.266,1.242,214.64,83.04
1637,2036,6,Coastal,324.6,0.718,0.0,3.718,-0.217,92.96,82.38
120,1910,1,Temperate,297.82,0.084,0.0,2.895,-1.309,120.22,76.99
2981,2148,6,Temperate,348.15,-0.624,0.0,2.899,-3.196,88.15,68.65
5069,2322,6,Coastal,385.61,-0.043,0.0,3.931,1.301,118.81,81.21
3074,2156,3,Coastal,348.23,1.057,0.0,4.492,0.843,101.96,84.11
8927,2643,12,Inland,457.27,-1.379,0.0,3.289,3.506,94.25,57.53
3278,2173,3,Temperate,352.87,-0.996,0.0,2.605,-0.931,97.58,67.59
2135,2077,12,Tropics,333.47,-0.306,0.0,2.955,1.288,219.38,82.27
8941,2645,2,Temperate,456.27,0.026,0.0,4.396,2.386,118.86,69.86
4970,2314,3,Temperate,383.37,-0.836,0.0,2.939,-0.014,93.89,72.31
6195,2416,4,Tropics,406.88,1.211,0.0,5.208,1.679,117.81,80.75
134,1911,3,Polar,299.06,1.207,0.0,4.205,-1.449,55.42,65.18
7731,2544,4,Coastal,431.57,-0.602,0.0,3.712,0.349,107.67,89.45
5324,2343,9,Inland,392.44,-0.971,0.0,3.033,2.161,105.58,54.39
9640,2703,5,Inland,469.17,-0.911,0.0,4.133,1.718,57.95,57.65
6160,2413,5,Polar,406.91,-0.154,0.0,3.755,-1.044,71.03,66.37
2559,2113,4,Temperate,338.39,-1.108,0.0,2.407,-1.152,87.71,76.4
62,1905,3,Inland,294.58,-0.219,0.0,2.816,-0.512,81.39,63.01
1358,2013,3,Inland,319.66,-0.91,0.0,2.689,0.213,87.53,58.2
6725,2460,6,Polar,414.89,0.159,0.0,4.765,-0.498,42.22,63.88
2467,2105,8,Coastal,339.41,0.555,0.0,3.661,0.972,117.59,85.86
679,1956,8,Inland,309.2,1.046,0.0,4.074,1.371,103.2,59.2
6797,2466,6,Temperate,416.46,1.005,0.0,4.703,1.499,89.34,69.41
741,1961,10,Inland,308.22,1.159,0.0,3.974,3.615,131.0,57.74
5307,2342,4,Polar,387.78,0.236,0.0,4.442,-1.141,40.46,62.27
7627,2535,8,Temperate,433.06,0.468,0.3,4.46,2.661,115.72,69.67
3641,2203,6,Polar,358.3,-0.762,0.0,3.017,-1.03,51.1,61.53
444,1937,1,Inland,303.62,0.539,0.0,3.393,0.087,78.43,54.01
8140,2578,5,Coastal,442.04,-1.213,0.0,3.356,1.352,107.17,88.02
3258,2171,7,Inland,354.18,0.739,0.0,4.29,2.322,82.29,60.93
4663,2288,8,Polar,380.15,-0.68,0.0,3.376,0.459,20.09,57.74
1873,2056,2,Tropics,327.6,1.275,0.0,4.399,0.893,-167.89,141.534
6366,2430,7,Temperate,409.85,0.001,0.0,4.335,1.606,81.4,68.71
2596,2116,5,Temperate,340.18,0.809,0.0,3.919,0.26,91.77,
1717,2043,2,Polar,325.87,-0.551,0.0,3.018,-2.264,53.61,59.56
2912,2142,9,Tropics,346.94,-0.346,0.3,3.206,1.365,188.02,88.9
2843,2136,12,Tropics,347.34,0.423,0.0,3.774,1.205,204.42,83.88
4027,2235,8,Polar,366.12,0.461,0.0,3.753,1.786,72.79,60.71
5488,2357,5,Inland,392.06,0.227,0.0,4.196,-0.46,54.52,58.82
8634,2619,7,Polar,451.14,-0.525,0.0,4.291,0.397,47.55,62.02
8037,2569,10,Inland,440.32,-0.059,0.0,4.252,3.961,106.26,56.82
9232,2669,5,Polar,462.06,-0.633,0.0,4.072,0.109,38.63,62.65
489,1940,10,Temperate,303.82,0.852,0.0,3.748,1.477,134.79,71.75
493,1941,2,Tropics,302.36,0.891,0.0,3.57,0.332,169.18,82.36
690,1957,7,Inland,307.01,-0.164,0.0,2.773,-1.306,72.18,60.09
3821,2218,6,Polar,363.62,-0.981,0.0,2.912,-1.808,43.8,61.52
602,1950,3,Inland,307.83,0.241,0.0,3.578,-2.555,75.92,60.15
1911,2059,4,Temperate,330.77,-0.819,0.0,2.606,-1.183,95.33,75.73
1014,1984,7,Polar,313.13,-0.803,0.0,2.513,-3.17,54.31,69.05
6156,2413,1,Polar,404.67,-0.574,0.0,3.693,-2.159,59.13,69.27
1993,2066,2,Coastal,331.39,0.686,0.0,3.919,2.8810000000000002,117.1,88.21
5769,2380,10,Coastal,398.82,0.398,0.0,4.413,2.233,140.55,91.32
3757,2213,2,Coastal,364.12,-0.881,0.0,2.823,1.058,144.09,83.89
2366,2097,3,Polar,337.81,0.768,0.0,3.938,-1.953,42.81,63.35
5283,2340,4,Polar,392.36,0.426,0.0,4.442,-2.308,51.09,59.5
4370,2264,3,Temperate,373.27,-0.934,0.0,2.839,0.247,80.06,68.25
6883,2473,8,Coastal,419.35,-0.839,0.0,3.38,4.6530000000000005,114.07,84.53
7011,2484,4,Coastal,420.06,-0.81,0.0,3.534,-1.417,95.75,87.59
1361,2013,6,Polar,318.87,-0.533,0.0,2.638,-1.133,30.49,62.99
8461,2605,2,Polar,446.93,-0.364,0.0,4.545,-0.35,37.62,62.35
1526,2027,3,Temperate,321.23,0.381,0.0,3.439,-0.102,100.57,70.84
1327,2010,8,Coastal,318.27,0.554,0.0,3.345,0.727,117.21,89.95
8507,2608,12,Temperate,447.7,-0.635,0.0,4.157,2.26,134.66,72.26
9031,2652,8,Tropics,458.26,0.219,0.0,4.846,2.511,,80.01
1551,2029,4,Polar,324.12,-0.805,0.0,2.548,-3.24,37.02,63.98
7769,2547,6,Inland,436.19,-0.157,0.0,4.417,0.72,91.4,56.06
9908,2725,9,Coastal,472.71,0.891,0.0,5.764,6.572,133.4,86.29
1337,2011,6,Tropics,320.71,0.879,0.0,4.035,0.961,112.48,84.32
3901,2225,2,Temperate,366.01,0.104,0.0,3.996,0.017,101.66,69.55
3010,2150,11,Coastal,348.06,1.382,0.0,4.647,2.235,152.92,84.29
5041,2320,2,Tropics,383.94,0.178,0.0,3.79,1.699,161.42,81.82
8825,2635,6,Polar,453.57,0.777,0.0,4.863,0.12,67.39,66.71
2250,2087,7,Tropics,336.61,-0.013,0.0,3.209,0.897,153.65,73.71
6533,2444,6,Inland,411.87,-0.47,0.0,3.696,0.097,61.49,56.16
5039,2319,12,Tropics,9999.0,0.055,0.0,3.88,1.887,234.02,78.19
2346,2095,7,Coastal,339.98,0.459,0.0,3.7,0.394,114.93,80.8
9282,2673,7,Tropics,460.59,-0.815,0.0,4.315,2.569,173.0,81.81
5485,2357,2,Inland,393.43,0.484,0.0,4.142,1.728,96.84,58.6
2784,2132,1,Polar,346.67,0.148,0.0,3.422,-0.271,49.13,60.37
5119,2326,8,Temperate,383.92,0.911,0.0,4.693,0.975,104.07,69.55
7550,2529,3,Polar,429.34,-0.087,0.0,4.026,-0.797,60.92,66.59
5555,2362,12,Temperate,394.56,-0.389,0.0,3.533,0.557,140.97,75.93
5599,2366,8,Inland,394.64,1.255,0.0,4.869,-0.047,117.48,62.81
7630,2535,11,Coastal,430.61,0.777,0.0,4.817,1.766,157.21,87.04
150,1912,7,Tropics,298.5,-0.037,0.0,3.27,-0.423,149.17,75.92
2804,2133,9,Tropics,346.36,-0.58,0.0,3.464,0.52,196.18,87.58
5874,2389,7,Temperate,400.03,-0.578,0.0,3.54,1.112,86.46,68.5
2086,2073,11,Inland,331.68,-0.798,0.0,2.886,0.771,120.7,60.91
3751,2212,8,Temperate,361.14,0.228,0.0,3.605,-0.153,126.43,71.66
5612,2367,9,Temperate,395.18,-0.777,0.0,3.556,1.721,118.18,68.33
2259,2088,4,Temperate,337.17,-0.817,0.0,2.643,-0.788,63.36,70.81
4017,2234,10,Polar,367.89,-0.422,0.0,3.353,2.416,52.99,62.72
6113,2409,6,Temperate,404.39,-0.266,0.0,3.872,0.839,100.12,67.64
6058,2404,11,Coastal,402.35,-0.666,0.0,3.807,1.025,170.86,88.68
2424,2102,1,Inland,339.06,0.163,0.0,3.576,0.285,93.16,61.84
8034,2569,7,Tropics,438.62,-0.307,0.0,4.032,2.682,155.14,78.15
3856,2221,5,Coastal,362.22,0.764,0.0,4.384,0.35,99.26,86.06
859,1971,8,Polar,309.91,0.945,0.0,3.863,0.771,47.05,59.8
8170,2580,11,Polar,440.69,0.592,0.0,4.939,-0.052,45.6,60.49
7591,2532,8,Tropics,435.38,0.199,0.0,4.663,2.178,168.84,80.74
8097,2574,10,Coastal,440.47,-0.453,0.0,3.856,2.749,166.93,79.92
7320,2510,1,Polar,426.7,-0.008,0.0,4.416,-0.523,48.1,61.92
8563,2613,8,Polar,449.15,-0.976,0.0,3.667,1.443,52.01,58.48
4739,2294,12,Temperate,381.31,0.039,0.0,3.521,1.136,134.78,74.58
8594,2616,3,Temperate,448.82,0.626,0.0,4.743,0.546,98.76,69.71
4462,2271,11,Tropics,377.01,0.678,0.0,4.163,1.422,223.86,90.36
5528,2360,9,Tropics,396.24,0.495,0.0,4.579,2.48,200.45,88.6
1364,2013,9,Inland,319.29,-0.627,0.0,2.543,3.624,78.74,52.45
1779,2048,4,Coastal,327.13,-0.731,0.0,2.723,-0.546,114.46,90.03
9221,2668,6,Polar,461.07,-1.025,0.0,3.93,0.759,41.19,61.31
4785,2298,10,Temperate,381.34,-1.049,0.3,2.386,4.244,126.09,67.86
6334,2427,11,Inland,410.13,-0.688,0.0,4.005,2.628,94.71,60.5
1818,2051,7,Coastal,328.28,0.944,0.0,3.942,0.577,94.15,84.62
7799,2549,12,Coastal,436.63,0.129,0.0,4.74,2.494,147.04,87.38
4937,2311,6,Temperate,384.48,1.01,0.0,4.388,0.993,100.34,72.07
2704,2125,5,Coastal,344.78,0.631,0.0,3.929,0.492,91.31,85.22
5285,2340,6,Temperate,389.94,0.87,0.0,4.392,0.833,90.43,68.24
175,1914,8,Temperate,298.48,-0.468,0.0,2.793,0.226,95.07,63.87
7481,2523,6,Inland,426.53,-1.095,0.0,3.278,0.759,63.96,58.9
2093,2074,6,Inland,333.24,-0.853,0.0,3.171,0.839,73.08,58.17
8750,2629,3,Inland,450.73,-0.639,0.0,3.731,-0.373,78.19,60.55
3491,2190,12,Tropics,358.84,0.897,0.0,4.17,1.925,211.38,86.96
1920,2060,1,Tropics,330.34,0.137,0.6,3.164,0.331,207.16,86.98
82,1906,11,Inland,295.88,0.217,0.0,3.185,1.826,115.35,61.66
816,1968,1,Tropics,306.3,-0.84,0.0,2.15,0.612,196.76,81.06
8601,2616,10,Coastal,448.66,0.427,0.0,4.764,1.875,133.13,85.1
7354,2512,11,Tropics,427.64,-0.218,0.0,4.208,2.486,220.8,89.34
4396,2266,5,Temperate,371.45,0.863,0.0,4.32,1.036,81.39,64.99
9181,2665,2,Tropics,460.1,-0.006,0.3,4.554,2.059,187.61,82.19
5568,2364,1,Temperate,397.11,-0.822,0.0,3.119,0.336,103.05,67.78
283,1923,8,Coastal,299.5,-0.535,0.0,2.48,0.394,138.66,90.01
4120,2243,5,Temperate,367.02,-0.689,0.0,3.147,-0.22,115.94,72.77
7480,2523,5,Tropics,428.53,-1.052,0.0,3.605,1.372,150.12,81.56
609,1950,10,Tropics,304.44,0.8,0.0,3.841,1.603,-213.67,153.342
2915,2142,12,Polar,347.58,-0.651,0.0,2.643,-1.157,46.77,63.2
1813,2051,2,Polar,327.77,0.805,0.0,4.05,-1.611,48.85,62.23
1271,2005,12,Temperate,318.35,1.398,0.0,4.397,-0.124,144.88,75.11
5924,2393,9,Tropics,402.31,-0.974,0.0,3.476,1.772,200.02,
9595,2699,8,Coastal,466.98,0.118,0.0,4.89,2.616,133.63,85.76
2994,2149,7,Tropics,349.52,-0.422,0.0,3.399,0.987,163.42,78.2
7109,2492,6,Tropics,423.03,0.174,0.0,4.113,1.797,131.58,78.22
8613,2617,10,Tropics,451.2,-0.337,0.0,4.289,2.543,238.18,87.19
7356,2513,1,Inland,426.63,-0.456,0.0,3.686,2.386,89.91,55.74
2642,2120,3,Coastal,342.95,-0.191,0.0,3.109,0.009,113.98,84.34
6553,2446,2,Coastal,412.68,0.782,0.0,4.732,1.931,132.29,88.72
4508,2275,9,Temperate,375.98,0.72,0.0,4.119,1.062,138.86,73.32
2305,2092,2,Temperate,335.67,0.151,0.0,3.512,0.076,118.17,76.24
6502,2441,11,Tropics,411.4,0.591,0.0,4.67,2.573,217.03,84.62
6260,2421,9,Inland,407.29,0.994,0.0,4.715,2.849,115.67,59.3
4195,2249,8,Inland,370.67,-0.687,0.0,3.142,1.59,86.02,54.33
5562,2363,7,Temperate,395.35,-1.234,0.0,3.031,0.538,77.53,70.43
4840,2303,5,Polar,382.43,-1.159,0.0,3.144,-1.509,40.29,60.89
4655,2287,12,Coastal,379.46,0.452,0.0,3.981,1.05,140.97,87.25
8147,2578,12,Polar,442.27,-0.823,0.0,3.888,0.204,38.92,62.63
4168,2247,5,Polar,370.27,-0.329,0.0,3.46,-1.972,50.71,62.8
3849,2220,10,Temperate,362.6,1.467,0.0,4.403,1.272,132.48,71.31
9847,2720,8,Inland,472.44,0.834,0.0,5.457,3.205,79.02,51.14
8401,2600,2,Temperate,446.56,0.378,0.0,4.936,1.487,118.47,70.45
5253,2337,10,Tropics,390.26,-0.196,0.0,3.613,1.762,226.71,82.5
7884,2557,1,Coastal,436.7,0.154,0.0,4.599,2.003,143.85,81.77
5533,2361,2,Temperate,393.48,1.133,0.0,4.827,4.7940000000000005,98.58,72.03
2414,2101,3,Polar,338.65,1.122,0.0,4.306,-1.462,47.87,67.73
3554,2196,3,Temperate,358.27,1.012,0.3,4.408,0.256,104.38,67.22
4691,2290,12,Tropics,379.18,1.243,0.0,4.399,1.798,214.65,86.1
4498,2274,11,Coastal,376.5,0.094,0.0,4.121,1.283,154.72,81.31
2195,2082,12,Coastal,336.01,-0.239,0.0,3.297,0.762,156.63,90.94
5045,2320,6,Inland,384.68,0.617,0.0,4.746,-1.466,67.85,59.31
2600,2116,9,Temperate,340.11,0.882,0.0,4.365,0.553,127.49,70.98
1518,2026,7,Coastal,323.66,1.27,0.0,4.317,0.522,100.69,85.47
4764,2297,1,Inland,379.12,1.052,0.0,4.544,-0.107,96.42,60.49
4314,2259,7,Inland,371.9,-0.408,0.0,3.697,0.089,81.59,60.33
3366,2180,7,Tropics,356.2,0.735,0.0,4.086,0.953,161.58,83.31
6065,2405,6,Temperate,405.6,0.184,0.0,4.15,3.336,107.43,70.65
6582,2448,7,Coastal,415.06,-0.885,0.0,3.866,1.466,112.36,84.68
2633,2119,6,Coastal,339.75,-0.738,0.0,2.822,-0.01,119.2,84.45
7337,2511,6,Temperate,429.12,1.126,0.0,4.964,1.29,102.83,68.87
5633,2369,6,Inland,396.78,-1.023,0.0,3.083,1.67,76.69,57.09
9168,2664,1,Coastal,461.44,-0.792,0.0,3.576,1.788,160.19,84.42
8789,2632,6,Inland,454.09,0.827,0.0,5.039,0.879,68.13,56.29
2434,2102,11,Coastal,340.58,-0.295,0.0,2.917,1.253,162.09,81.93
8277,2589,10,Inland,444.1,-0.16,0.0,4.561,4.775,126.44,55.84
6758,2463,3,Tropics,416.92,-0.938,0.0,3.421,1.437,152.43,80.97
6611,2450,12,Temperate,412.51,0.681,0.0,4.663,0.751,130.06,65.85
4520,2276,9,Tropics,375.47,0.727,0.0,4.247,2.044,194.82,85.98
5587,2365,8,Inland,397.9,0.269,0.0,4.441,2.499,114.89,62.63
3545,2195,6,Inland,357.72,0.715,0.0,4.093,-0.341,74.85,55.87
5965,2397,2,Temperate,403.52,0.221,0.0,3.943,0.359,118.98,71.93
5992,2399,5,Temperate,402.73,-0.805,0.0,3.329,0.773,86.4,67.24
8805,2633,10,Inland,451.45,-1.368,0.0,3.327,2.365,116.23,60.38
5531,2360,12,Polar,395.04,0.763,0.0,4.668,0.316,68.79,65.66
5444,2353,9,Temperate,9999.0,-1.036,0.0,2.934,0.785,117.16,70.15
517,1943,2,Inland,304.74,-1.027,0.0,2.521,-0.2,90.3,65.73
6110,2409,3,Temperate,404.07,-0.901,0.0,3.217,0.599,103.23,75.1
6864,2472,1,Temperate,420.17,0.13,0.0,4.536,2.403,124.99,65.7
7960,2563,5,Coastal,438.29,-1.031,0.0,3.575,1.097,114.54,81.01
1415,2017,12,Polar,319.47,-0.133,0.0,3.501,-0.171,44.64,58.99
4664,2288,9,Coastal,379.16,-1.351,0.0,2.488,1.312,159.67,85.23
4456,2271,5,Temperate,375.16,1.058,0.0,4.542,,116.57,73.25
2761,2130,2,Tropics,343.69,-0.358,0.0,2.826,0.685,187.58,83.03
4855,2304,8,Inland,382.42,-0.67,0.0,3.168,2.222,88.4,62.05
127,1910,8,Coastal,298.18,1.098,0.0,3.889,1.29,143.29,86.61
3474,2189,7,Temperate,358.37,-0.623,0.0,2.902,-0.176,96.39,64.9
7969,2564,2,Tropics,438.73,-0.669,0.0,3.882,1.614,177.73,81.73
4310,2259,3,Coastal,373.07,-1.039,0.0,2.859,-0.239,119.85,85.12
2438,2103,3,Temperate,339.5,-0.768,0.0,2.786,-1.898,99.92,67.08
3765,2213,10,Tropics,362.75,-0.645,0.0,3.053,1.634,230.19,89.06
6876,2473,1,Inland,417.97,-0.633,0.0,3.423,1.435,108.11,61.11
5896,2391,5,Temperate,400.91,0.958,0.0,4.544,1.305,89.47,72.32
5840,2386,9,Inland,401.67,0.768,0.0,4.554,3.409,95.94,59.2
8842,2636,11,Tropics,455.32,0.845,0.0,5.534,2.537,205.91,83.98
9770,2714,3,Inland,471.31,-0.912,0.0,3.772,0.205,58.08,55.16
1473,2022,10,Inland,322.48,-0.196,0.0,3.142,3.354,106.11,63.92
4821,2301,10,Tropics,380.79,0.99,0.0,4.539,2.236,224.47,82.57
6915,2476,4,Polar,418.84,1.092,0.0,4.997,-1.965,46.89,63.48
3560,2196,9,Tropics,357.89,0.363,1.0,3.818,0.933,191.86,86.03
3951,2229,4,Coastal,366.99,-0.931,0.0,3.083,0.455,118.71,89.15
49,1904,2,Coastal,298.64,-1.002,0.0,2.359,-0.311,132.38,86.16
5437,2353,2,Coastal,392.61,-0.834,0.0,2.858,0.352,128.68,88.4
9897,2724,10,Temperate,475.0,-0.396,0.0,4.147,3.072,137.2,66.83
887,1973,12,Inland,310.41,-1.087,0.0,1.919,0.967,109.87,61.32
2616,2118,1,Coastal,342.08,-0.6,0.0,2.917,0.475,132.76,83.91
516,1943,1,Temperate,305.13,-0.606,0.0,2.35,-1.207,125.85,74.88
3168,2164,1,Inland,352.29,-0.812,0.0,2.919,0.311,91.32,61.14
2949,2145,10,Temperate,348.18,0.717,0.0,4.438,1.722,134.59,66.61
1424,2018,9,Polar,320.63,-0.984,0.0,2.855,-0.402,48.78,60.66
139,1911,8,Inland,297.92,0.716,0.0,3.85,1.06,100.07,60.49
1924,2060,5,Coastal,328.78,0.774,0.0,3.731,0.265,98.6,90.54
2378,2098,3,Inland,338.32,-1.044,0.0,2.671,-0.056,82.72,55.58
3197,2166,6,Temperate,352.44,1.295,0.0,4.588,0.903,116.81,70.84
5131,2327,8,Tropics,385.8,-0.045,0.0,3.812,1.88,183.31,85.39
112,1909,5,Inland,295.17,-0.421,0.0,2.271,-0.953,74.32,60.71
4559,2279,12,Coastal,377.5,-0.089,0.0,3.732,0.601,168.63,93.45
4595,2282,12,Inland,377.7,-0.582,0.0,2.917,2.256,109.33,
7997,2566,6,Inland,439.1,1.151,0.0,5.16,0.374,83.83,61.14
3250,2170,11,Inland,352.86,1.043,0.0,4.281,2.113,126.13,65.93
4690,2290,11,Inland,378.66,0.951,0.0,4.486,1.384,92.88,61.83
8115,2576,4,Temperate,439.13,1.339,0.0,5.564,1.422,106.24,72.94
7767,2547,4,Coastal,434.63,0.982,0.0,4.936,1.468,86.6,84.76
4546,2278,11,Temperate,376.47,-0.945,0.0,3.231,1.279,113.43,66.95
7084,2490,5,Temperate,421.84,0.363,0.0,4.425,0.811,104.57,71.98
3277,2173,2,Coastal,353.5,-0.57,0.0,2.834,0.372,123.42,85.05
7542,2528,7,Tropics,427.44,-0.958,0.0,3.212,1.762,178.15,80.28
6593,2449,6,Polar,412.71,-0.494,0.0,3.928,0.238,40.1,67.58
4068,2239,1,Inland,368.53,-1.059,0.6,2.722,1.065,97.0,58.04
4408,2267,5,Inland,375.11,-0.272,0.0,3.595,-0.716,-64.31,107.226
8644,2620,5,Coastal,449.9,0.603,0.0,4.851,1.156,95.83,84.52
8588,2615,9,Polar,448.97,0.689,0.0,5.132,2.04,68.24,65.87
7384,2515,5,Coastal,426.19,0.397,0.0,4.669,1.164,96.72,81.1
3222,2168,7,Temperate,353.34,-0.926,0.0,2.751,-0.058,89.52,69.97
8210,2584,3,Polar,441.61,-0.985,0.0,3.885,-0.066,55.44,64.87
451,1937,8,Coastal,304.87,0.17,0.0,3.469,1.069,128.4,86.82
3731,2210,12,Coastal,363.23,0.934,0.0,4.332,1.845,141.1,84.39
8953,2646,2,Inland,453.79,1.328,0.0,5.35,0.898,93.99,55.93
4986,2315,7,Inland,385.02,0.473,0.0,4.074,0.043,89.95,61.19
3663,2205,4,Tropics,361.16,0.07,0.0,3.75,0.779,147.99,77.66
2763,2130,4,Polar,345.26,0.362,0.0,3.679,-2.92,35.77,59.12
658,1954,11,Tropics,305.86,0.19,0.0,3.095,0.946,232.08,81.87
7678,2539,11,Polar,432.65,0.234,0.0,4.276,2.636,63.95,63.29
7676,2539,9,Temperate,434.23,-0.321,0.0,3.615,2.783,,68.22
4620,2285,1,Inland,377.98,0.196,0.0,3.885,1.141,92.41,56.7
999,1983,4,Polar,313.49,-1.037,0.0,2.433,-1.591,49.66,58.99
389,1932,6,Temperate,300.61,0.343,0.0,3.285,0.586,107.65,67.02
3407,2183,12,Inland,356.03,-0.876,0.0,2.82,0.775,102.15,56.82
1476,2023,1,Temperate,321.73,-0.537,0.0,2.572,0.365,120.15,70.3
