time_index,year,month,region,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,CO2_Reduction_Percent,Deforestation_Percent,Urban_Heat_Control_Percent,Irrigation_Efficiency_Percent,Water_Conservation_Percent,Renewable_Energy_Percent,Cloud_Seeding_Efficiency_Percent,Temperature_with_scenario,CO2_with_scenario,Rainfall_with_scenario,FloodRisk_Score,DroughtRisk_Score,HeatwaveRisk_Score,FloodRisk_Level,DroughtRisk_Level,HeatwaveRisk_Level
1450,2020,11,Coastal,320.59,1.234,0.0,4.326,1.381,155.73,88.51,27,1,30,21,23,64,92,1.141,319.24999999999994,155.73999999999998,73.57,-50.465599999999995,-11.3154,High,Low,High
3862,2221,11,Tropics,363.9,0.642,0.0,3.73,2.003,220.92,82.44,28,4,75,55,78,25,0,2.193,362.54,220.95999999999998,96.07999999999998,-76.4108,-28.6842,High,Low,Low
6103,2408,8,Temperate,403.03,-1.333,0.0,3.043,2.365,109.06,65.68,62,30,98,30,8,22,77,2.1050000000000004,400.22999999999996,109.36000000000001,62.080000000000005,-37.966,-37.937000000000005,Medium,Medium,Low
9215,2667,12,Tropics,460.92,-0.697,0.0,3.972,2.315,217.76,81.37,87,8,59,51,6,41,65,1.165,456.65,217.84,110.12,-75.08600000000001,-22.901,High,Low,Medium
7120,2493,5,Inland,423.72,-0.754,0.0,3.663,0.428,71.9,57.56,34,23,52,27,90,35,78,0.26799999999999996,422.25000000000006,72.13000000000001,24.965000000000003,-26.931800000000003,-20.639200000000002,Low,High,Medium
6398,2433,3,Coastal,411.94,-1.21,0.0,3.108,0.428,133.15,87.95,35,74,28,14,77,14,36,0.007999999999999952,410.93,133.89000000000001,73.745,-42.9638,-11.195200000000002,High,Medium,High
9588,2699,1,Coastal,467.81,-1.101,0.0,3.651,1.766,152.29,88.97,91,53,1,90,68,100,47,-0.044000000000000046,463.78999999999996,152.82,78.71000000000001,-63.8636,-0.42640000000000006,High,Low,High
6214,2417,11,Inland,,-0.219,0.0,4.031,2.627,101.68,,3,71,83,63,38,59,16,3.397,,102.39,64.89500000000001,-41.958200000000005,-31.161800000000003,Medium,Medium,Low
9645,2703,10,Inland,469.45,-0.806,0.0,4.129,2.854,102.01,58.05,47,100,34,20,26,63,35,2.254,468.09999999999997,103.01,76.30499999999999,-34.001400000000004,-12.247600000000002,High,High,High
5336,2344,9,Coastal,391.51,-0.635,0.0,3.646,1.846,168.55,91.7,87,59,89,2,10,17,18,0.9960000000000001,387.74999999999994,169.14000000000001,100.27000000000001,-50.7436,-35.0024,High,Low,Low
4056,2238,1,Coastal,366.44,-0.606,0.0,2.675,0.371,130.37,89.05,14,95,64,12,56,46,67,0.731,366.69,131.32,82.96,-41.50359999999999,-25.1614,High,Medium,Medium
9511,2692,8,Coastal,466.9,-0.376,0.0,4.487,2.167,126.96,90.79,80,70,20,37,21,1,27,0.7669999999999997,463.59999999999997,127.66,80.63,-45.39119999999999,-7.5398000000000005,High,Medium,High
2999,2149,12,Coastal,349.55,-0.172,0.3,3.284,1.271,147.55,84.38,27,81,17,70,81,83,5,0.9009999999999999,349.01,148.36,82.28,-58.147600000000004,-6.259400000000001,High,Low,High
9024,2652,1,Tropics,458.01,0.71,0.0,5.453,2.592,210.85,83.58,97,51,67,96,82,39,24,1.322,453.66999999999996,211.35999999999999,104.57999999999998,-82.0792,-26.006800000000002,High,Low,Medium
1231,2002,8,Temperate,317.3,-0.341,0.0,3.149,0.093,111.32,67.92,10,41,100,51,51,44,1,0.893,317.21000000000004,111.73,57.965,-43.3618,-39.4642,Medium,Medium,Low
1514,2026,3,Coastal,322.64,0.894,0.0,3.607,0.355,112.37,93.24,34,91,5,71,71,84,87,-0.2750000000000001,321.85,113.28000000000002,69.74000000000001,-48.294000000000004,-2.165,Medium,Medium,High
2313,2092,10,Temperate,339.24,-0.346,0.0,3.097,0.459,115.4,71.41,0,60,88,52,80,87,1,1.339,339.84000000000003,116.0,60.0,-44.66439999999999,-34.3966,Medium,Medium,Low
1451,2020,12,Tropics,320.08,0.763,0.0,4.097,1.262,216.04,89.41,96,82,7,7,4,80,66,-0.5879999999999999,316.09999999999997,216.86,132.23,-66.69320000000002,-3.1528,High,Low,High
5267,2338,12,Inland,389.2,-1.089,0.0,2.748,2.087,106.38,54.79,56,35,84,15,53,17,51,1.807,386.75,106.72999999999999,53.26499999999999,-34.2962,-32.5158,Medium,High,Low
6131,2410,12,Inland,404.87,0.675,0.0,4.276,3.039,107.18,60.26,48,42,72,100,40,48,37,2.7990000000000004,402.89000000000004,107.60000000000001,58.400000000000006,-51.1604,-27.1206,Medium,Low,Low
8531,2610,12,Coastal,447.44,0.695,0.0,4.657,2.014,140.3,88.37,9,51,10,84,9,60,5,1.934,447.5,140.81,83.905,-58.269400000000005,-2.8396,High,Low,High
6464,2438,9,Inland,409.65,-0.956,0.0,3.361,4.566,79.46,57.48,94,54,91,39,9,27,55,3.596,405.49,80.0,54.400000000000006,-30.3616,-34.242399999999996,Medium,High,Low
838,1969,11,Polar,309.43,-0.13,0.0,3.194,0.732,61.03,65.86,96,25,95,75,68,20,51,-0.23799999999999988,304.88,61.28,24.54,-33.4792,-38.1428,Low,High,Low
9915,2726,4,Inland,475.75,0.884,0.0,5.339,-0.502,73.91,62.38,6,29,27,61,93,27,28,-0.352,475.74,74.2,27.199999999999996,-34.6008,-11.0112,Low,High,High
8261,2588,6,Inland,443.63,-0.921,0.0,3.394,-0.574,69.16,63.7,78,59,54,27,7,66,34,-1.5939999999999999,440.32,69.74999999999999,51.17499999999999,-26.962599999999995,-22.5564,Medium,High,Medium
6414,2434,7,Tropics,411.29,-0.375,0.0,3.902,1.935,164.26,81.49,17,19,59,44,40,46,77,2.185,410.63,164.45,79.925,-57.260999999999996,-22.289,High,Low,Medium
8504,2608,9,Inland,448.19,-0.943,0.0,3.624,4.359,90.05,54.8,1,58,54,95,0,86,56,4.8790000000000004,448.71999999999997,90.63,62.714999999999996,-44.237399999999994,-18.672600000000003,Medium,Medium,Medium
3567,2197,4,Inland,356.6,0.526,0.0,3.95,0.697,72.42,54.6,31,88,0,63,46,45,97,0.07699999999999996,355.93,73.3,53.849999999999994,-34.559200000000004,0.04619999999999997,Medium,High,High
9264,2672,1,Polar,462.31,0.3,0.0,4.679,1.281,62.11,60.77,16,9,41,3,35,84,79,1.371,461.59999999999997,62.2,26.800000000000004,-18.7116,-15.577400000000003,Low,High,Medium
3087,2157,4,Inland,348.28,0.397,0.0,3.807,-0.932,60.42,61.57,50,76,89,25,60,18,18,-1.0419999999999998,346.53999999999996,61.18,41.39,-23.770799999999998,-36.2252,Low,High,Low
8643,2620,4,Temperate,450.55,0.456,0.0,5.114,1.409,97.47,71.14,44,55,77,41,37,78,66,1.299,448.90000000000003,98.02000000000001,58.11000000000001,-37.086400000000005,-30.0206,Medium,Medium,Low
1714,2042,11,Coastal,324.85,-0.383,0.0,3.012,1.249,188.2,85.31,38,7,14,21,47,60,4,0.6290000000000001,323.02000000000004,188.27,86.835,-60.4294,-5.222600000000001,High,Low,High
339,1928,4,Coastal,299.95,-0.575,0.0,2.405,-0.76,104.37,85.44,94,65,37,12,67,26,62,-2.27,295.9,105.02000000000001,58.61000000000001,-34.814,-16.162,Medium,High,Medium
9563,2696,12,Tropics,466.49,-0.138,0.0,4.567,2.056,217.87,87.81,71,43,39,57,70,68,91,1.0260000000000002,463.37,218.29999999999998,108.05,-76.4796,-14.9844,High,Low,Medium
5942,2395,3,Inland,402.44,0.266,0.0,4.502,-1.62,67.03,63.86,49,39,65,95,86,27,79,-1.9500000000000002,400.38,67.42,28.209999999999997,-40.006,-27.17,Low,Medium,Low
9869,2722,6,Temperate,472.13,-0.149,0.0,4.66,2.48,86.73,68.6,10,4,52,40,56,81,52,2.8,471.67,86.77000000000001,33.385000000000005,-32.911,-19.12,Low,High,Medium
8102,2575,3,Coastal,439.84,0.467,0.0,5.055,1.205,131.13,84.83,89,6,58,87,62,44,39,0.0050000000000000044,435.45,131.19,54.995,-56.754999999999995,-23.197000000000003,Medium,Low,Medium
8488,2607,5,Inland,446.69,0.203,0.0,4.56,2.335,69.96,54.11,80,72,56,91,35,9,17,1.295,443.41,70.67999999999999,49.94,-38.885999999999996,-21.623,Medium,Medium,Medium
588,1949,1,Coastal,303.93,-1.045,0.0,2.248,-0.498,165.19,84.89,8,11,42,10,68,55,92,-0.23800000000000004,303.64000000000004,165.3,72.35,-51.6852,-16.942800000000002,High,Low,Medium
3365,2180,6,Polar,355.83,0.52,0.0,4.16,1.343,26.8,67.17,57,93,49,8,16,77,22,0.6929999999999998,353.90999999999997,27.73,38.565,-9.641799999999998,-19.1842,Low,High,Medium
2670,2122,7,Coastal,342.36,0.347,0.0,3.555,0.552,122.69,84.71,76,23,22,70,72,73,57,-0.748,338.79,122.92,53.96,-51.1752,-9.248800000000001,Medium,Low,High
3589,2199,2,Coastal,359.71,-0.936,0.0,2.574,3.435,146.74,86.01,66,42,90,16,55,76,70,3.015,356.83,147.16,75.17999999999999,-46.141999999999996,-34.191,High,Medium,Low
34,1902,11,Polar,294.8,-0.273,0.0,3.249,0.965,61.11,58.33,77,89,94,31,66,76,4,0.365,291.84,62.0,44.5,-24.653999999999996,-37.381,Low,High,Low
28,1902,5,Coastal,294.52,0.409,0.3,3.237,-0.863,89.28,85.8,82,31,96,40,22,69,90,-1.5430000000000001,290.72999999999996,89.59,49.695,-35.4942,-39.32580000000001,Medium,High,Low
8553,2612,10,Polar,448.98,-0.364,0.0,4.451,2.046,51.87,62.67,14,2,64,84,43,0,84,2.4059999999999997,448.3,51.89,17.945,-31.404600000000002,-24.1564,Low,High,Medium
8117,2576,6,Inland,442.34,1.166,0.0,5.502,2.354,54.74,56.03,57,84,70,77,69,33,88,1.9140000000000001,440.3299999999999,55.580000000000005,39.19,-31.3084,-26.8516,Low,High,Low
2170,2080,11,Temperate,332.27,0.85,0.0,4.023,0.317,131.6,71.0,5,95,99,72,50,5,12,1.207,332.96999999999997,132.54999999999998,84.77499999999999,-53.682199999999995,-38.8758,High,Low,Low
8377,2598,2,Polar,445.91,-0.392,0.0,4.289,0.381,46.53,59.96,43,33,10,6,99,93,99,-0.379,444.09000000000003,46.86000000000001,13.530000000000005,-15.409600000000001,-4.2274,Low,High,High
5620,2368,5,Polar,395.77,-1.04,0.0,2.804,-1.07,58.86,64.98,90,80,48,99,87,41,66,-2.39,392.07,59.66,36.42999999999999,-38.653999999999996,-20.634000000000004,Low,Medium,Medium
889,1974,2,Coastal,311.19,-0.871,0.0,2.575,-0.153,139.61,85.29,95,33,16,68,67,66,81,-1.893,306.77,139.94000000000003,66.47000000000001,-56.339200000000005,-7.5358,Medium,Low,High
6489,2440,10,Polar,412.87,0.761,0.0,5.347,0.457,67.02,62.68,23,29,15,86,22,1,96,0.147,412.01000000000005,67.31,37.955000000000005,-37.334199999999996,-5.9118,Low,Medium,High
3322,2176,11,Tropics,356.25,0.761,0.0,4.147,1.859,217.36,92.13,42,7,81,10,71,45,68,1.8290000000000002,354.21999999999997,217.43000000000004,96.61500000000001,-66.49740000000001,-31.302599999999998,High,Low,Low
9396,2683,1,Temperate,463.99,-0.299,0.0,4.521,1.3,133.65,81.13,46,2,97,60,46,4,51,1.35,461.71,133.67000000000002,58.235,-51.56100000000001,-37.99,Medium,Low,Low
3514,2192,11,Inland,359.07,-0.441,0.0,3.111,3.576,101.45,63.16,75,75,60,79,13,45,60,2.676,356.07,102.2,71.0,-45.3896,-22.3944,High,Medium,Medium
4420,2268,5,Temperate,374.17,-0.858,0.3,2.942,-0.359,77.58,67.79,31,88,68,66,24,92,69,-0.29899999999999993,373.5,78.46,60.83,-36.8576,-27.379400000000004,Medium,Medium,Low
8351,2595,12,Polar,443.39,0.545,0.0,4.905,1.618,67.92,66.42,23,17,65,11,17,0,27,1.8080000000000003,442.41,68.09,35.745000000000005,-21.9038,-24.9152,Low,High,Medium
5361,2346,10,Coastal,391.04,1.056,0.0,4.836,1.695,152.5,87.55,2,72,48,90,43,14,30,2.135,391.66,153.22,89.61,-63.112,-17.919000000000004,High,Low,Medium
3733,2211,2,Tropics,361.82,0.531,0.0,4.26,1.466,163.23,75.16,44,44,19,63,18,15,71,0.776,360.06,163.67,91.435,-61.39059999999999,-7.1344,High,Low,High
9463,2688,8,Tropics,467.41,-0.724,0.0,3.961,2.202,195.94,82.68,9,27,34,99,100,79,63,2.3619999999999997,467.23,196.21,86.205,-77.7182,-12.182800000000002,High,Low,High
7081,2490,2,Tropics,425.83,-0.325,0.0,4.148,1.131,181.55,85.11,29,32,69,56,34,99,85,1.241,424.7,181.87000000000003,93.73500000000001,-65.2646,-26.855400000000003,High,Low,Low
1654,2037,11,Coastal,326.76,-0.32,0.0,3.334,1.315,165.58,86.9,83,11,49,42,94,12,68,0.1449999999999998,322.72,165.69000000000003,67.34500000000001,-58.04900000000001,-19.513,Medium,Low,Medium
5032,2319,5,Coastal,387.96,-0.93,0.0,3.433,0.169,106.88,87.84,23,84,41,38,30,57,26,0.119,387.65,107.71999999999998,73.05999999999999,-39.868399999999994,-16.3286,High,Medium,Medium
223,1918,8,Coastal,300.01,-0.633,0.0,2.31,0.0,131.84,93.58,63,0,81,90,48,87,86,-0.44999999999999996,296.86,131.84,56.32,-57.732,-32.67,Medium,Low,Low
8625,2618,10,Temperate,448.58,-0.657,0.0,3.976,2.716,113.19,70.03,50,78,22,18,67,100,93,1.9360000000000002,446.85999999999996,113.97,66.98499999999999,-37.0166,-7.638400000000001,Medium,Medium,High
6194,2416,3,Tropics,408.24,0.837,0.0,4.602,1.667,142.94,86.5,3,41,55,71,1,62,78,2.157,408.50000000000006,143.35,83.77499999999999,-56.3422,-20.7058,High,Low,Medium
1590,2032,7,Coastal,322.66,-0.616,0.0,2.871,,121.84,90.12,63,44,88,13,46,5,81,,319.95000000000005,122.28,65.14,,,Medium,High,High
5982,2398,7,Tropics,401.23,-0.969,0.0,3.125,1.325,175.98,83.57,4,27,45,97,22,77,38,1.6949999999999998,401.3,176.25,91.82499999999999,-71.59700000000001,-16.983,High,Low,Medium
3256,2171,5,Inland,352.89,1.651,0.0,4.759,-2.345,79.54,60.34,83,71,83,31,64,82,28,-3.1750000000000007,349.45,80.25,48.625,-31.544999999999998,-35.105000000000004,Medium,High,Low
6680,2456,9,Coastal,413.5,0.72,0.0,4.843,5.008,148.3,84.46,58,1,66,25,84,41,19,4.508,410.61,148.31,57.655,-47.689800000000005,-23.695200000000003,Medium,Medium,Medium
4770,2297,7,Tropics,380.8,-0.091,0.0,3.56,1.988,151.34,85.99,51,88,37,78,47,64,49,1.338,379.13,152.22,93.10999999999999,-60.730799999999995,-13.997200000000001,High,Low,Medium
2181,2081,10,Tropics,333.15,1.163,0.0,4.52,1.429,203.97,81.72,4,71,74,46,31,25,95,2.089,333.65999999999997,204.68,117.44,-69.7684,-28.346600000000002,High,Low,Low
6803,2466,12,Tropics,417.05,0.716,0.0,4.804,2.516,224.96,85.85,23,78,22,5,28,12,22,2.2760000000000002,416.68,225.74,130.67000000000002,-67.8116,-7.4344,High,Low,High
4913,2309,6,Polar,382.51,-1.004,0.0,3.217,-1.364,44.84,62.04,53,4,41,32,52,94,36,-2.0140000000000002,379.90000000000003,44.88,13.24,-20.669600000000003,-17.608400000000003,Low,High,Medium
6786,2465,7,Tropics,419.77,0.599,0.0,4.558,2.312,168.02,79.7,93,37,8,17,97,50,19,0.5319999999999997,415.49,168.39000000000001,75.895,-53.7042,-2.8808000000000002,High,Low,High
4789,2299,2,Tropics,380.3,-0.453,0.0,3.755,-1.88,192.47,87.07,3,21,80,83,41,83,79,-1.14,380.36,192.68,94.44,-74.86000000000001,-32.684,High,Low,Low
1209,2000,10,Inland,313.8,0.449,0.0,3.357,1.95,114.72,58.16,65,65,90,34,11,60,50,1.5499999999999998,311.2,115.37,74.985,-40.791,-35.07,High,Medium,Low
421,1935,2,Coastal,303.08,-0.552,0.0,2.582,-0.322,138.67,90.09,36,27,45,15,63,40,72,-0.5920000000000001,301.54999999999995,138.94,64.97,-44.9188,-18.3552,Medium,Medium,Medium
8740,2628,5,Tropics,451.18,-0.734,0.0,3.867,2.39,137.42,79.15,45,31,45,59,82,67,12,1.9400000000000002,449.24,137.73,61.764999999999986,-52.34299999999999,-16.836,Medium,Low,Medium
1706,2042,3,Tropics,325.2,0.078,0.0,3.23,0.706,139.22,85.3,18,2,65,21,6,35,94,0.996,324.32,139.24,69.02,-45.5736,-25.4024,Medium,Medium,Medium
1158,1996,7,Temperate,316.61,0.737,0.0,3.802,0.787,109.22,73.53,1,75,82,80,13,93,32,1.5870000000000002,317.31,109.97,74.885,-48.3562,-31.847800000000003,High,Medium,Low
2306,2092,3,Polar,335.1,0.791,0.0,4.101,-2.055,72.48,67.91,63,56,14,97,32,41,73,-3.1750000000000003,332.51000000000005,73.04,46.92000000000001,-42.58200000000001,-7.505000000000001,Low,Medium,High
273,1922,10,Coastal,300.59,-0.525,0.0,2.768,-0.062,159.98,86.55,81,78,81,20,90,25,86,-0.8720000000000001,297.31999999999994,160.76,85.78,-52.57679999999999,-32.9232,High,Low,Low
171,1914,4,Tropics,297.06,-0.853,0.0,2.573,0.386,152.34,81.51,59,79,27,28,1,9,74,-0.5239999999999999,294.90000000000003,153.13,100.065,-51.7486,-11.1144,High,Low,High
3956,2229,9,Temperate,366.45,-0.572,0.0,3.017,0.893,111.38,69.65,63,53,23,74,86,43,71,-0.13699999999999998,363.83,111.91,54.65499999999999,-48.427800000000005,-9.282200000000001,Medium,Medium,High
6696,2458,1,Polar,414.52,-0.736,0.0,3.503,-1.147,56.63,65.93,73,38,23,7,98,54,35,-2.3770000000000002,411.25,57.010000000000005,20.305,-19.4538,-10.6262,Low,High,High
3188,2165,9,Inland,350.35,1.291,0.0,4.447,0.943,96.91,57.64,46,39,12,94,61,44,78,0.1429999999999999,348.44,97.3,48.14999999999999,-47.9328,-4.714200000000001,Medium,Medium,High
8132,2577,9,Coastal,440.84,-0.159,0.0,4.516,1.33,157.42,87.72,63,75,48,77,23,57,57,0.55,438.44,158.17,96.985,-62.63099999999999,-18.870000000000005,High,Low,Medium
4808,2300,9,Inland,379.2,0.673,0.0,4.227,4.307,106.81,54.05,7,90,72,90,17,63,48,4.8870000000000005,379.74999999999994,107.71000000000001,77.455,-48.358200000000004,-25.8678,High,Medium,Medium
8083,2573,8,Polar,441.4,-1.296,0.0,3.175,0.072,44.96,58.55,2,69,72,33,42,69,35,0.752,441.98999999999995,45.65,35.125,-19.9942,-28.3488,Low,High,Low
1564,2030,5,Tropics,324.6,0.157,0.0,3.386,0.141,145.71,81.28,69,81,4,61,34,39,80,-1.199,321.96000000000004,146.52,90.76,-56.635600000000004,-2.3194,High,Low,High
1782,2048,7,Polar,326.21,-0.829,0.0,2.323,-2.265,58.31,62.02,88,56,16,20,97,17,12,-3.865,322.37,58.870000000000005,26.834999999999997,-23.207,-8.719000000000001,Low,High,High
843,1970,4,Tropics,308.75,0.507,0.0,3.407,-0.006,120.42,78.59,15,23,58,46,46,1,90,0.27399999999999997,308.23,120.65,58.025000000000006,-45.2854,-23.035600000000002,Medium,Medium,Medium
9345,2678,10,Tropics,464.45,-0.948,0.0,3.897,2.656,223.4,88.42,19,67,26,49,17,67,65,2.5360000000000005,464.17,224.07,128.73499999999999,-76.00659999999999,-8.8784,High,Low,High
4461,2271,10,Inland,376.07,0.39,0.0,3.942,0.095,114.35,52.06,89,91,49,63,100,97,31,-1.195,372.53000000000003,115.26,64.93,-47.656000000000006,-20.317,Medium,Medium,Medium
904,1975,5,Coastal,308.31,0.394,0.0,3.152,-0.376,89.87,84.99,55,98,5,57,16,100,73,-1.426,306.54,90.85000000000001,71.625,-39.2254,-2.8556,High,Medium,High
5911,2392,8,Temperate,400.74,-0.205,0.0,3.976,1.386,117.25,69.82,35,29,71,7,93,94,5,1.396,399.28000000000003,117.54,48.87,-36.1036,-27.562400000000004,Medium,Medium,Low
9950,2729,3,Tropics,474.42,-1.081,0.0,4.288,2.023,156.61,84.47,58,20,30,63,85,67,7,1.1630000000000003,471.72,156.81,67.405,-59.1778,-11.3022,Medium,Low,High
9297,2674,10,Temperate,463.55,-0.528,0.0,4.424,2.108,144.98,74.92,32,79,20,24,33,2,60,1.668,462.74,145.76999999999998,89.985,-47.8638,-6.9992,High,Medium,High
1547,2028,12,Coastal,324.0,-0.771,0.0,2.801,0.502,158.37,92.49,24,39,85,60,63,86,11,0.872,323.19,158.76,78.47999999999999,-59.279199999999996,-33.4768,High,Low,Low
2080,2073,5,Temperate,331.63,-1.106,0.0,2.323,-0.89,73.03,67.15,44,16,80,61,57,6,62,-0.97,329.59000000000003,73.19000000000001,29.995000000000005,-34.54500000000001,-32.582,Low,High,Low
9881,2723,6,Inland,474.25,-1.02,0.0,4.028,0.269,54.43,63.05,22,74,46,19,17,54,72,0.28900000000000003,473.89,55.17,46.385,-20.2354,-18.2266,Low,High,Medium
3985,2232,2,Polar,369.62,0.634,0.0,4.335,-1.293,50.61,65.59,93,27,35,97,17,58,0,-2.803,365.24,50.88,30.14,-35.7852,-15.681799999999999,Low,High,Medium
6389,2432,6,Coastal,411.69,0.189,0.0,4.341,1.177,107.22,76.53,38,27,93,78,8,14,74,1.347,410.06,107.49,60.245,-47.3082,-36.3918,Medium,Medium,Low
7579,2531,8,Temperate,429.77,0.851,0.0,4.62,2.659,94.48,68.49,58,53,48,81,17,97,30,1.9789999999999999,427.4,95.01,60.005,-43.9114,-18.012600000000003,Medium,Medium,Medium
9245,2670,6,Tropics,461.15,0.266,0.0,4.592,1.97,128.83,78.17,27,0,54,47,34,45,78,1.97,459.79999999999995,128.83,57.61500000000001,-47.261,-20.418000000000003,Medium,Medium,Medium
6567,2447,4,Inland,411.69,0.862,0.0,4.798,1.161,91.18,52.99,49,68,65,51,42,13,77,0.8310000000000001,409.92,91.86000000000001,57.930000000000014,-37.4256,-25.5014,Medium,Medium,Medium
8206,2583,11,Polar,441.98,-0.954,0.0,3.974,1.397,80.18,59.39,49,98,99,57,76,68,31,1.407,440.51000000000005,81.16000000000001,54.78,-35.1852,-38.7558,Medium,High,Low
3820,2218,5,Inland,364.23,-1.016,0.0,2.938,-0.3,79.93,64.65,60,25,11,0,91,20,99,-1.39,361.48,80.18,29.390000000000004,-24.610000000000003,-5.234,Low,High,High
2646,2120,7,Tropics,343.18,0.918,0.0,3.696,1.153,120.09,83.74,29,48,82,68,37,87,13,1.3930000000000002,342.21000000000004,120.57000000000001,67.285,-49.2138,-31.964200000000005,Medium,Medium,Low
4454,2271,3,Coastal,377.94,1.376,0.0,4.634,1.576,108.02,81.51,95,93,19,67,31,44,68,-0.13400000000000006,374.12,108.95,76.175,-46.138600000000004,-7.680400000000001,High,Medium,High
7159,2496,8,Coastal,424.46,0.79,0.0,4.799,2.32,135.01,85.79,76,72,18,22,16,40,88,0.9799999999999998,421.38,135.73,86.26499999999999,-44.72699999999999,-6.612,High,Medium,High
8221,2585,2,Polar,444.15,-0.216,0.0,4.118,-0.221,51.05,61.86,98,49,61,26,13,74,13,-1.5710000000000002,439.74,51.54,37.87,-21.290399999999998,-25.3426,Low,High,Medium
8596,2616,5,Temperate,450.29,0.987,0.0,5.622,0.745,88.97,64.49,11,76,89,60,34,59,89,1.415,450.5,89.73,60.86500000000001,-38.353,-34.751000000000005,Medium,Medium,Low
9589,2699,2,Tropics,468.88,-0.814,0.0,4.055,2.333,177.82,83.68,49,67,85,52,59,23,60,2.2030000000000003,467.1,178.48999999999998,97.54499999999999,-63.06579999999999,-32.6782,High,Low,Low
6071,2405,12,Inland,403.98,1.26,0.0,5.02,2.064,89.12,60.15,60,34,2,66,38,20,67,0.8840000000000001,401.32,89.46,47.32999999999999,-39.6844,-0.26959999999999995,Low,Medium,High
2155,2079,8,Coastal,334.3,-0.531,0.0,3.101,0.85,127.25,82.49,91,52,30,42,36,8,46,-0.6700000000000002,330.27,127.77,72.285,-46.998999999999995,-12.402,High,Medium,High
6712,2459,5,Coastal,418.0,-0.95,0.0,3.632,-0.038,114.3,87.5,34,61,74,66,23,26,39,0.02199999999999991,416.91,114.91,71.155,-47.6642,-29.5868,High,Medium,Low
3715,2209,8,Polar,360.41,-0.639,0.0,2.934,0.041,47.79,67.28,71,52,75,31,100,0,38,-0.629,357.38,48.31,19.755000000000003,-20.9446,-30.3774,Low,High,Low
4057,2238,2,Tropics,368.49,-0.857,0.0,2.674,0.631,176.42,83.25,96,15,70,40,39,37,34,-0.5889999999999999,363.84,176.56999999999996,84.98499999999999,-61.20659999999999,-28.3534,High,Low,Low
5952,2396,1,Polar,401.37,0.979,0.0,4.567,0.806,55.46,64.94,52,74,64,67,25,34,16,0.406,399.51,56.2,45.3,-30.0976,-25.3564,Low,High,Medium
3102,2158,7,Tropics,348.99,-1.158,0.0,2.781,0.07,162.54,87.24,92,45,38,23,97,59,91,-1.3900000000000001,344.84,162.98999999999998,75.59499999999998,-54.05299999999999,-16.034000000000002,High,Low,Medium
558,1946,7,Tropics,306.94,0.853,0.0,3.83,0.72,152.79,84.37,6,21,71,51,85,23,43,1.31,306.84999999999997,153.0,65.8,-55.576,-27.614,Medium,Low,Low
4610,2284,3,Coastal,375.31,-0.445,0.0,3.149,0.122,114.92,86.0,93,53,5,64,15,57,98,-1.688,371.19,115.45,70.625,-48.11019999999999,-3.0128,High,Medium,High
6978,2481,7,Polar,420.41,0.656,0.0,4.858,-0.151,33.04,63.59,34,19,18,89,42,10,62,-0.651,418.90000000000003,33.23,13.914999999999997,-28.029400000000003,-7.5906,Low,High,High
1436,2019,9,Inland,320.23,-0.407,0.0,2.846,2.667,90.79,58.49,21,8,54,59,27,8,67,2.787,319.26,90.87,42.435,-37.946200000000005,-19.9278,Low,Medium,Medium
507,1942,4,Coastal,303.6,0.372,0.0,3.564,-0.962,96.93,86.26,59,20,4,44,50,10,16,-2.102,300.85,97.13,44.565,-38.779799999999994,-2.8612,Low,Medium,High
1869,2055,10,Tropics,331.82,0.194,0.0,3.491,1.269,220.33,84.55,48,92,93,33,62,61,24,1.2389999999999999,330.34000000000003,221.25,125.82499999999999,-72.4794,-36.4566,High,Low,Low
755,1962,12,Polar,310.29,-0.891,0.0,2.253,-1.473,55.15,63.72,70,98,80,12,8,89,18,-2.0730000000000004,307.77000000000004,56.129999999999995,55.864999999999995,-20.068199999999997,-33.2438,Medium,High,Low
5419,2351,8,Inland,392.5,0.487,0.0,4.485,2.505,76.78,56.28,2,71,49,8,47,98,6,2.955,393.10999999999996,77.49,50.645,-23.665,-17.827,Medium,High,Medium
4050,2237,7,Polar,365.38,0.106,0.0,3.553,-0.637,41.1,61.2,27,42,19,81,46,60,91,-0.9870000000000001,364.45,41.519999999999996,24.159999999999997,-29.050799999999995,-8.1922,Low,High,High
