Date,Region,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,Flood_Risk,Drought_Risk,Heatwave_Risk
2023-03-25,florida,86.45,28.51,74.72,82.6,13.97,409.63,9.95,73.69,0,0,0
2022-03-20,london,123.82,12.07,69.43,71.3,20.04,379.14,5.63,108.93,0,0,0
2021-03-30,delhi,22.63,30.32,47.03,55.95,16.16,448.55,10.71,17.69,0,1,0
2021-07-01,karachi,29.88,32.97,60.71,72.15,21.85,447.43,12.08,25.3,0,1,0
2025-03-10,newyork,89.42,15.13,62.76,67.28,21.65,402.34,6.7,75.24,0,0,0
2021-02-26,kolkata,101.1,26.03,74.42,80.39,18.25,428.19,9.63,85.32,0,0,0
2023-10-09,karachi,79.79,24.28,61.53,66.94,16.19,420.63,8.9,61.42,0,0,0
2024-12-06,chennai,94.87,25.36,75.01,81.9,15.28,429.68,9.14,83.24,0,0,0
2025-08-21,chennai,120.57,34.7,69.88,72.28,13.98,413.63,11.81,102.25,0,0,0
2023-02-16,london,115.65,9.1,71.01,74.31,16.57,392.79,4.39,95.43,0,0,0
2023-06-03,chennai,97.05,35.1,75.3,82.0,12.51,448.33,11.78,83.57,0,0,0
2022-08-15,chennai,135.62,34.07,75.3,77.17,20.14,408.63,12.23,96.24,0,0,0
2023-06-11,california,89.67,25.59,54.74,57.22,8.76,405.37,8.55,67.15,0,0,0
2021-12-08,beijing,77.28,7.29,47.96,50.28,17.42,481.2,3.93,65.71,0,0,0
2025-10-07,moscow,116.38,4.21,70.87,74.04,17.96,419.34,3.06,96.14,0,0,0
2023-12-06,florida,124.03,20.53,77.23,81.03,8.11,400.66,6.97,91.04,0,0,0
2022-02-16,mumbai,71.81,23.57,59.18,65.0,28.15,411.56,9.89,56.96,0,0,0
2024-01-13,beijing,37.98,10.87,53.29,61.87,10.22,483.01,4.28,32.45,0,0,0
2022-06-14,beijing,66.97,15.43,46.34,49.55,16.15,489.57,6.24,50.6,0,0,0
2021-06-24,dubai,8.38,44.57,39.81,48.72,16.41,465.95,15.01,7.13,0,1,1
2023-08-25,texas,102.97,32.6,62.53,65.28,15.22,416.71,11.3,81.2,0,0,0
2023-03-26,dubai,0.0,38.74,33.02,41.27,14.3,459.45,13.05,0.0,0,1,1
2024-10-29,newyork,128.07,9.8,73.04,75.3,12.53,391.03,4.19,99.55,0,0,0
2023-11-25,moscow,110.27,-0.33,69.19,72.7,5.48,413.57,0.45,80.35,0,0,0
2024-07-02,karachi,49.18,34.18,59.32,68.0,16.49,430.7,11.9,44.16,0,1,0
2024-05-14,gujarat,28.57,37.27,45.06,52.75,20.54,442.36,13.24,25.32,0,1,0
2021-05-11,california,89.34,29.2,55.86,58.66,8.66,408.0,9.63,64.37,0,0,0
2023-06-26,mumbai,110.67,32.64,65.63,68.21,15.22,409.26,11.32,98.81,0,0,0
2022-05-02,california,70.17,25.68,59.02,65.0,11.84,409.58,8.89,49.41,0,0,0
2022-08-18,newyork,147.94,14.52,65.34,63.19,17.09,393.29,6.07,116.69,0,0,0
2021-11-14,delhi,74.25,27.99,52.28,56.07,19.08,445.25,10.31,56.66,0,0,0
2025-06-19,shanghai,123.52,27.58,71.08,73.41,11.0,461.24,9.37,105.04,0,0,0
2021-10-20,chennai,99.82,26.61,72.18,77.75,9.5,439.63,8.93,75.84,0,0,0
2023-01-22,moscow,70.17,8.16,60.44,66.78,17.61,422.33,4.21,49.53,0,0,0
2021-09-24,beijing,128.15,7.94,51.02,47.76,2.21,475.82,2.6,94.07,0,0,0
2023-06-30,mumbai,124.57,32.83,71.68,74.02,8.81,424.31,10.73,89.22,0,0,0
2024-07-18,delhi,70.52,36.52,53.87,58.52,12.48,452.16,12.2,59.0,0,0,0
2024-11-15,beijing,85.93,9.41,52.91,55.4,14.48,478.06,4.27,71.76,0,0,0
2023-05-11,texas,54.87,35.06,59.03,66.93,10.37,424.51,11.55,39.77,0,0,0
2022-05-26,dubai,4.13,39.86,32.46,40.06,20.87,435.47,14.04,3.18,0,1,1
2025-04-15,mumbai,84.22,27.42,72.43,80.01,15.47,416.71,9.77,72.13,0,0,0
2023-02-09,texas,38.22,26.31,55.5,64.59,14.76,416.86,9.37,29.4,0,0,0
2022-04-08,delhi,49.91,30.77,50.37,56.72,15.43,453.75,10.77,40.48,0,1,0
2022-07-29,delhi,81.17,33.89,57.69,61.97,10.77,446.34,11.24,69.81,0,0,0
2022-09-08,moscow,108.01,3.31,68.69,72.36,18.03,421.73,2.8,95.49,0,0,0
2021-10-23,dubai,16.8,34.43,43.03,51.69,14.88,458.67,11.82,12.77,0,1,0
2024-12-03,gujarat,41.23,30.57,48.08,54.94,19.62,452.88,11.13,29.17,0,1,0
2023-03-22,beijing,34.47,11.07,47.24,54.75,17.15,503.74,5.04,29.04,0,0,0
2025-07-07,delhi,57.22,36.84,53.32,59.5,17.42,454.91,12.8,48.48,0,0,0
2021-12-13,gujarat,23.96,32.51,51.29,61.11,10.1,437.56,10.76,21.29,0,1,0
2022-08-20,london,201.18,21.07,78.69,73.21,11.41,374.95,7.46,148.39,0,0,0
2021-07-21,california,86.77,30.28,54.79,57.64,11.86,422.38,10.27,77.5,0,0,0
2023-05-26,kashmir,153.69,22.58,70.07,68.37,14.51,375.69,8.23,122.99,0,0,0
2023-11-25,delhi,60.12,23.46,60.75,68.42,11.0,433.51,8.14,42.29,0,0,0
2022-02-15,shanghai,74.65,12.74,64.29,71.04,24.76,467.71,6.3,61.66,0,0,0
2023-02-21,chennai,85.73,28.69,62.01,66.8,21.54,422.56,10.76,72.04,0,0,0
2021-11-17,dubai,22.96,37.38,36.69,42.99,11.85,441.89,12.4,17.13,0,1,1
2025-06-14,moscow,99.06,9.92,67.92,72.51,22.75,406.71,5.25,85.89,0,0,0
2023-07-16,kolkata,164.34,32.43,84.04,84.51,25.01,429.21,12.23,134.36,1,0,0
2022-06-10,karachi,43.78,35.11,55.03,63.31,11.33,437.97,11.67,37.06,0,1,0
2024-07-18,shanghai,156.16,20.21,74.93,74.14,13.2,461.97,7.38,121.32,0,0,0
2021-11-14,beijing,82.79,6.42,50.73,53.06,14.8,478.18,3.41,70.08,0,0,0
2025-06-27,mumbai,106.26,30.29,67.85,71.54,13.0,419.9,10.39,78.71,0,0,0
2023-09-09,moscow,108.55,9.67,67.23,70.46,14.78,427.71,4.38,80.07,0,0,0
2022-06-17,shanghai,88.59,26.65,68.26,74.26,14.0,475.92,9.4,65.38,0,0,0
2025-05-10,california,43.89,24.91,53.52,61.41,15.66,402.04,9.04,39.0,0,0,0
2024-12-02,california,93.27,16.43,55.08,57.19,8.91,416.25,5.82,74.79,0,0,0
2022-06-03,shanghai,138.54,25.93,79.7,82.31,15.24,467.43,9.3,103.92,0,0,0
2024-07-04,dubai,5.46,42.91,39.22,48.34,18.41,451.34,14.71,4.54,0,1,1
2025-09-01,delhi,102.61,31.54,61.15,63.61,11.48,439.88,10.61,76.39,0,0,0
2021-10-13,moscow,119.09,11.29,62.42,63.13,14.63,406.31,4.85,99.4,0,0,0
2024-03-07,moscow,54.46,6.69,64.07,73.28,13.53,422.0,3.36,45.47,0,0,0
2021-12-21,delhi,78.06,21.14,56.29,60.61,15.04,454.95,7.85,68.11,0,0,0
2024-08-24,mumbai,138.79,27.91,75.98,77.63,17.25,422.37,10.1,117.39,0,0,0
2021-01-05,dubai,12.48,34.41,36.01,43.45,12.89,457.86,11.61,9.87,0,1,0
2022-02-20,kashmir,198.87,13.27,74.13,67.81,16.63,377.48,5.64,151.78,0,0,0
2020-11-21,texas,112.13,28.76,71.94,75.91,16.08,405.23,10.24,100.86,0,0,0
2025-01-07,kashmir,148.63,10.2,65.82,63.69,16.85,377.53,4.75,131.41,0,0,0
2024-03-05,dubai,0.0,36.21,36.55,45.69,20.5,472.77,12.91,0.0,0,1,1
2023-03-25,beijing,16.36,13.76,47.59,57.45,19.62,471.06,6.09,14.17,0,0,0
2024-02-23,mumbai,97.03,25.27,68.55,73.56,14.13,425.59,8.99,75.03,0,0,0
2021-06-03,florida,132.87,36.39,79.64,82.94,21.06,401.33,13.02,105.55,0,0,0
2022-05-17,mumbai,68.84,35.28,71.23,80.43,9.56,427.09,11.54,54.32,0,0,0
2021-11-04,gujarat,76.43,31.3,51.6,54.95,15.23,439.45,10.91,67.11,0,0,0
2025-02-03,gujarat,25.31,30.95,42.87,50.42,13.39,445.93,10.63,18.48,0,1,0
2022-06-22,texas,69.57,32.9,58.2,64.06,16.65,406.96,11.53,61.85,0,0,0
2023-08-21,gujarat,51.02,38.89,47.19,52.61,12.01,440.24,12.87,39.72,0,0,0
2023-08-24,karachi,26.3,31.94,56.71,67.61,12.55,432.37,10.84,18.94,0,1,0
2020-12-26,moscow,74.58,3.67,59.7,65.3,11.73,414.6,2.27,58.17,0,0,0
2021-05-15,london,106.05,21.63,70.33,74.66,18.33,405.29,8.32,74.8,0,0,0
2022-05-19,beijing,39.95,15.48,46.18,52.73,9.6,485.17,5.6,31.75,0,0,0
2024-01-13,mumbai,116.61,24.36,74.35,78.36,12.51,424.6,8.56,97.26,0,0,0
2021-10-04,newyork,126.81,12.83,67.09,68.01,27.2,400.59,6.57,93.62,0,0,0
2021-02-12,mumbai,86.64,26.75,75.63,83.71,19.53,416.81,9.98,65.27,0,0,0
2024-09-22,texas,109.79,27.76,67.2,70.28,6.69,424.83,9.0,97.36,0,0,0
2024-06-30,delhi,49.19,34.81,55.24,62.91,13.98,444.57,11.84,40.3,0,1,0
2023-09-21,newyork,117.79,15.05,64.19,65.51,7.58,406.42,5.27,90.31,0,0,0
2025-06-11,karachi,21.95,36.54,62.03,74.79,9.65,434.44,11.93,18.66,0,1,0
2024-12-05,kolkata,154.59,24.26,83.94,85.6,13.88,429.36,8.67,131.95,0,0,0
2023-08-13,california,92.58,23.49,57.96,60.88,5.98,411.41,7.64,69.93,0,0,0
2022-10-31,mumbai,160.07,27.91,70.01,67.5,17.55,425.11,10.13,140.59,1,0,0
2023-05-13,texas,77.57,33.78,54.53,58.46,13.73,414.61,11.51,57.84,0,0,0
2023-02-25,gujarat,0.0,32.97,46.15,57.68,19.37,437.05,11.83,0.0,0,1,0
2025-09-24,newyork,130.78,13.45,66.51,66.79,20.24,403.48,6.06,102.17,0,0,0
2022-10-26,florida,155.43,24.72,79.63,80.11,19.18,402.55,9.33,126.01,0,0,0
2022-05-18,gujarat,28.49,32.92,43.82,51.21,5.61,449.4,10.44,22.44,0,1,0
2025-09-02,chennai,127.71,31.04,77.12,80.44,13.16,424.72,10.63,110.03,0,0,0
2022-05-10,newyork,85.3,18.31,67.24,73.39,12.39,400.15,6.73,63.07,0,0,0
2024-02-28,mumbai,97.21,27.6,67.81,72.61,17.73,424.23,10.05,81.05,0,0,0
2024-03-08,dubai,0.0,40.89,34.51,43.13,13.66,451.2,13.63,0.0,0,1,1
2024-08-25,kashmir,204.2,21.79,72.07,64.56,17.8,381.39,8.32,149.24,0,0,0
2021-10-05,gujarat,96.17,35.71,46.12,45.62,20.34,446.93,12.75,84.45,0,0,1
2022-05-01,california,83.04,27.62,52.81,55.63,16.05,419.6,9.89,61.76,0,0,0
2024-02-10,london,100.72,9.87,69.68,74.52,9.07,402.35,3.87,72.04,0,0,0
2025-02-27,london,131.53,7.37,75.58,78.04,21.94,383.7,4.41,111.7,0,0,0
2025-03-16,mumbai,90.55,29.56,67.84,73.49,10.5,409.87,9.92,69.46,0,0,0
2023-03-21,florida,110.89,30.19,79.12,85.04,10.96,405.76,10.15,93.28,0,0,0
2021-03-01,kashmir,161.86,17.86,69.85,67.08,4.9,389.89,5.85,120.67,0,0,0
2023-03-27,delhi,30.32,31.98,53.15,62.65,21.73,451.83,11.77,24.85,0,1,0
2025-05-27,california,45.47,24.83,49.61,56.33,20.56,408.8,9.5,31.87,0,0,0
2021-04-29,florida,86.51,29.66,72.2,79.44,15.56,421.14,10.45,75.12,0,0,0
2021-02-28,chennai,72.25,27.68,69.09,77.34,18.46,415.44,10.15,54.21,0,0,0
2025-05-02,texas,72.78,30.97,53.15,57.34,15.69,406.76,10.86,60.91,0,0,0
2022-02-16,california,62.14,23.01,53.54,59.16,10.5,416.75,7.95,47.03,0,0,0
2021-02-26,moscow,51.5,8.22,64.35,74.0,20.51,421.19,4.52,43.81,0,0,0
2023-04-28,california,52.55,21.74,45.28,50.03,9.43,399.02,7.46,44.0,0,0,0
2021-07-12,delhi,82.43,37.17,62.67,68.03,19.01,459.4,13.05,73.85,0,0,0
2024-11-26,california,93.77,13.93,62.84,66.83,8.86,410.41,5.07,76.84,0,0,0
2021-04-06,moscow,32.84,9.45,57.37,67.6,19.59,405.39,4.79,24.55,0,0,0
2025-04-22,mumbai,72.99,26.11,67.31,75.02,14.65,428.88,9.3,51.41,0,0,0
2023-01-08,newyork,97.74,7.53,64.28,68.13,19.27,409.06,4.19,80.9,0,0,0
2023-06-15,california,105.5,25.66,60.91,62.95,21.64,414.38,9.86,75.32,0,0,0
2023-05-28,kashmir,159.67,22.83,69.9,67.42,17.01,380.5,8.55,118.52,0,0,0
2021-04-14,florida,118.45,25.49,78.93,83.85,16.55,407.78,9.3,84.74,0,0,0
2025-08-14,karachi,90.72,32.46,65.81,70.92,6.46,424.23,10.38,78.2,0,0,0
2023-05-16,karachi,4.65,30.73,61.01,75.69,17.42,436.44,10.96,4.04,0,1,0
2023-05-01,delhi,14.98,35.3,47.62,57.65,16.55,442.9,12.25,12.66,0,1,0
2025-07-04,beijing,65.39,18.88,43.42,46.1,20.95,480.96,7.76,47.48,0,0,0
2025-07-03,shanghai,157.58,22.93,72.96,71.5,18.35,470.25,8.71,113.25,0,0,0
2021-10-14,delhi,86.7,30.13,58.37,62.13,25.47,453.79,11.59,71.03,0,0,0
2022-07-21,dubai,28.64,41.82,41.61,48.43,20.78,456.82,14.62,21.44,0,1,1
2025-03-07,delhi,29.51,35.44,47.28,55.41,13.07,461.65,11.94,23.43,0,1,0
2023-08-20,mumbai,148.17,27.23,72.88,72.58,10.57,425.04,9.23,118.98,0,0,0
2024-07-11,florida,142.59,28.4,74.46,75.25,20.14,406.55,10.53,124.86,0,0,0
2022-12-23,kolkata,121.94,25.68,82.77,88.23,18.28,426.23,9.53,108.33,0,0,0
2023-12-22,kashmir,183.69,14.92,65.83,59.33,11.94,377.34,5.67,136.22,0,0,0
2022-09-27,texas,129.03,30.82,68.03,68.91,13.28,425.16,10.57,93.66,0,0,0
2025-06-17,mumbai,108.32,31.91,72.89,77.58,14.61,421.82,11.03,88.7,0,0,0
2022-04-24,london,128.81,19.1,73.98,76.37,16.56,382.72,7.39,108.65,0,0,0
2024-06-14,florida,130.45,30.96,78.27,81.53,3.82,389.88,9.67,102.49,0,0,0
2021-02-06,florida,101.41,24.32,78.08,84.93,24.01,404.72,9.7,77.82,0,0,0
2022-01-22,kolkata,90.47,25.16,72.96,79.89,14.7,418.8,9.02,78.91,0,0,0
2022-05-22,shanghai,106.37,19.67,73.4,78.46,17.39,468.35,7.64,78.81,0,0,0
2021-10-17,karachi,96.06,25.05,69.54,74.92,21.07,448.28,9.62,72.46,0,0,0
2025-06-14,florida,137.2,32.51,75.89,77.71,12.41,400.38,10.99,109.26,0,0,0
2024-05-28,mumbai,128.59,35.69,75.11,77.81,14.26,428.41,12.13,103.31,0,0,0
2021-06-06,moscow,123.46,11.28,67.84,69.37,23.51,425.1,5.73,99.43,0,0,0
2023-08-10,chennai,132.23,30.76,70.22,71.25,17.92,422.98,11.02,114.25,0,0,0
2023-03-15,kolkata,120.05,31.85,76.95,81.18,17.69,428.43,11.32,96.77,0,0,0
2020-12-20,kashmir,182.6,10.62,64.42,57.7,18.86,383.64,5.07,150.53,0,0,0
2025-01-21,florida,109.58,19.96,73.69,78.42,13.36,404.39,7.32,85.88,0,0,0
2021-12-30,kolkata,150.72,21.48,78.87,79.75,21.61,433.46,8.61,120.99,0,0,0
2024-03-31,gujarat,22.2,32.43,46.86,55.79,10.06,443.69,10.73,19.45,0,1,0
2021-10-15,dubai,34.41,37.41,41.63,47.73,22.62,453.56,13.49,24.42,0,1,1
2025-01-16,gujarat,13.38,29.44,43.73,52.99,21.84,421.28,11.02,9.47,0,0,0
2022-10-02,moscow,113.77,10.34,68.78,71.75,8.43,421.31,3.94,95.68,0,0,0
2023-09-04,karachi,69.95,27.4,62.15,68.95,14.59,444.52,9.68,54.79,0,0,0
2024-09-28,beijing,101.59,13.86,53.46,54.13,19.81,483.77,6.14,76.53,0,0,0
2024-01-26,kolkata,98.17,26.79,75.31,81.86,19.71,421.0,10.01,73.64,0,0,0
2023-03-16,california,52.3,27.37,52.38,58.94,16.17,415.29,9.83,43.33,0,0,0
2021-07-28,kashmir,207.44,19.52,77.92,71.47,7.1,370.42,6.57,159.08,0,0,0
2023-02-03,newyork,62.99,11.49,61.68,69.23,16.87,396.71,5.14,46.74,0,0,0
2021-08-09,beijing,70.1,16.46,52.65,57.05,4.18,466.67,5.35,50.64,0,0,0
2025-10-13,shanghai,134.71,11.48,72.55,73.85,12.18,471.1,4.66,113.57,0,0,0
2024-09-03,mumbai,164.79,31.42,77.47,76.24,10.97,423.11,10.52,124.36,1,0,0
2025-03-23,kashmir,125.74,18.36,65.87,66.62,13.49,381.31,6.86,95.54,0,0,0
2021-09-23,mumbai,145.27,29.14,77.39,78.58,18.53,421.17,10.6,127.6,0,0,0
2023-01-16,gujarat,64.67,30.65,47.81,51.68,9.93,429.82,10.19,45.8,0,0,0
2024-01-14,beijing,18.32,10.28,44.84,53.76,7.48,503.48,3.83,14.3,0,0,0
2021-01-12,delhi,44.78,26.3,50.34,57.32,18.17,448.75,9.71,35.28,0,0,0
2021-04-20,texas,50.78,28.55,55.94,63.58,14.21,421.71,9.99,42.16,0,0,0
2025-09-01,beijing,103.33,13.85,54.05,54.65,12.38,480.03,5.39,78.82,0,0,0
2021-04-17,beijing,43.82,14.57,44.95,50.72,18.76,490.67,6.25,31.0,0,0,0
2023-08-25,dubai,45.03,40.55,43.99,49.35,7.33,444.37,12.9,37.65,0,1,1
2025-04-20,dubai,0.0,37.7,33.25,41.56,13.38,444.2,12.65,0.0,0,1,1
2023-07-09,delhi,70.24,35.66,52.6,56.97,15.84,448.17,12.28,60.91,0,0,0
2022-04-18,kolkata,90.16,33.77,74.69,82.09,12.83,434.84,11.41,63.37,0,0,0
2024-10-25,chennai,121.1,24.76,74.49,77.97,7.74,416.03,8.2,85.72,0,0,0
2021-08-07,shanghai,139.73,19.46,70.44,70.59,17.67,466.52,7.6,110.0,0,0,0
2022-04-03,moscow,47.97,9.63,61.65,71.07,6.71,422.55,3.56,35.86,0,0,0
2023-12-01,kashmir,179.27,16.9,65.94,60.01,16.74,370.86,6.74,152.73,0,0,0
2025-08-18,delhi,80.49,33.52,56.24,60.24,16.35,461.36,11.69,65.58,0,0,0
2022-04-27,dubai,10.12,37.59,34.38,41.71,22.34,473.76,13.51,8.87,0,1,1
2023-12-29,gujarat,45.3,28.01,50.94,58.01,17.21,446.27,10.12,35.94,0,0,0
2025-05-28,gujarat,24.8,38.41,49.23,58.43,16.46,442.92,13.17,19.96,0,1,0
2024-03-06,karachi,8.28,31.99,62.17,76.68,22.79,422.77,11.88,7.39,0,1,0
2024-08-25,dubai,28.67,41.18,41.91,48.8,16.19,451.33,13.97,21.3,0,1,1
2021-06-06,karachi,47.88,39.4,59.44,68.31,20.0,447.83,13.82,36.31,0,1,0
2024-04-15,kashmir,146.79,16.87,67.97,66.62,13.91,388.82,6.45,119.53,0,0,0
2021-01-06,kashmir,184.57,11.45,74.46,70.0,17.27,371.98,5.16,138.64,0,0,0
2022-11-12,texas,87.01,26.27,62.75,67.56,14.6,419.28,9.34,66.3,0,0,0
2023-08-15,california,114.04,25.33,55.72,55.4,11.47,413.9,8.75,80.68,0,0,0
2021-02-05,karachi,0.0,29.66,58.3,72.87,12.79,432.73,10.18,0.0,0,0,0
2021-06-30,newyork,136.82,22.86,63.47,62.23,15.89,404.8,8.45,102.8,0,0,0
2023-12-01,shanghai,104.93,10.29,71.17,75.85,13.38,464.14,4.43,85.05,0,0,0
2023-08-11,texas,113.87,32.58,62.81,64.27,13.37,407.88,11.11,82.99,0,0,0
2025-09-22,chennai,107.6,30.86,75.77,81.26,15.61,437.16,10.82,82.36,0,0,0
2024-11-20,beijing,48.93,12.38,47.3,53.0,9.02,480.77,4.62,40.07,0,0,0
2023-02-23,london,109.29,9.95,72.49,76.95,20.72,382.12,5.06,93.52,0,0,0
2021-12-09,kolkata,148.07,24.42,84.52,87.14,12.48,431.43,8.57,117.48,0,0,0
2023-03-13,gujarat,12.24,36.63,42.61,51.74,18.7,431.09,12.86,9.92,0,1,0
2025-09-01,florida,146.5,23.54,80.79,82.68,10.06,408.52,8.07,111.06,0,0,0
2021-03-07,london,118.16,9.55,68.17,70.45,13.77,398.73,4.24,105.5,0,0,0
2024-09-19,delhi,84.13,29.2,50.04,52.03,8.92,451.01,9.65,75.15,0,0,0
2024-01-05,delhi,57.04,25.69,51.82,57.65,22.27,448.87,9.93,46.24,0,0,0
2023-01-17,gujarat,16.03,29.79,44.08,53.09,18.19,429.9,10.76,12.56,0,0,0
2024-10-06,newyork,129.56,12.87,64.37,64.27,9.09,417.53,4.77,112.88,0,0,0
2021-04-11,gujarat,0.0,38.05,42.72,53.4,10.88,443.38,12.5,0.0,0,1,0
2023-05-03,texas,80.43,35.23,58.17,62.65,15.92,415.61,12.16,72.29,0,0,0
2024-07-01,kolkata,151.35,35.88,79.5,80.46,18.23,440.38,12.59,129.51,1,0,0
2023-07-14,california,104.78,25.95,55.01,55.66,1.09,420.15,7.89,80.18,0,0,0
2022-01-27,karachi,26.0,25.45,56.42,67.28,19.73,432.05,9.61,19.89,0,0,0
2024-05-07,moscow,89.63,9.89,66.4,71.8,23.41,433.99,5.31,71.72,0,0,0
2021-02-07,karachi,0.0,26.64,53.97,67.47,23.04,416.95,10.3,0.0,0,0,0
2024-04-10,mumbai,95.45,30.43,66.47,71.16,13.95,405.96,10.52,67.8,0,0,0
2023-06-21,kashmir,162.17,22.2,64.53,60.39,20.54,373.4,8.71,134.06,0,0,0
2022-05-06,moscow,99.78,15.02,60.23,62.81,11.5,410.2,5.66,87.32,0,0,0
2022-08-24,newyork,148.49,17.76,64.71,62.33,16.33,398.88,6.96,126.0,0,0,0
2023-05-21,newyork,95.93,21.89,72.43,78.55,16.33,407.61,8.2,80.5,0,0,0
2023-09-16,kashmir,227.61,19.26,76.41,67.06,17.07,374.17,7.49,196.53,0,0,0
2023-06-14,karachi,45.2,33.81,56.91,65.48,15.03,429.03,11.65,37.57,0,1,0
2022-05-28,kolkata,104.74,36.58,79.43,86.2,7.85,439.6,11.76,85.7,0,0,0
2024-12-15,kashmir,164.9,12.06,74.29,72.25,11.37,370.45,4.75,131.99,0,0,0
2022-12-10,chennai,81.33,24.48,73.13,81.24,16.16,432.53,8.96,71.74,0,0,0
2022-02-15,gujarat,21.47,33.11,43.91,52.2,21.62,435.08,12.09,19.01,0,1,0
2024-08-04,florida,155.06,30.34,80.1,80.74,4.63,409.76,9.56,120.44,1,0,0
2024-12-08,kashmir,205.79,9.67,77.83,71.56,23.93,378.22,5.29,164.9,0,0,0
2023-02-21,kolkata,86.92,25.28,70.67,77.48,18.9,428.6,9.47,65.53,0,0,0
2024-11-01,karachi,38.44,22.34,58.73,68.61,14.79,442.95,8.18,31.94,0,0,0
2022-10-17,delhi,81.2,29.03,55.8,59.6,17.54,461.84,10.46,63.55,0,0,0
2022-02-22,dubai,0.0,35.34,38.08,47.59,15.83,450.34,12.18,0.0,0,1,1
2023-11-29,beijing,70.82,7.9,52.21,56.41,13.7,480.78,3.74,54.46,0,0,0
2021-08-05,beijing,69.71,14.42,47.34,50.46,12.4,483.24,5.57,55.2,0,0,0
2020-11-28,chennai,130.2,20.22,76.61,79.49,3.85,413.17,6.45,114.04,0,0,0
2023-01-18,karachi,10.62,23.87,60.08,73.77,20.67,434.93,9.23,8.94,0,0,0
2023-09-05,beijing,59.73,10.69,54.21,60.29,16.96,480.75,4.9,50.51,0,0,0
2024-09-21,florida,172.48,23.04,83.87,83.28,24.92,397.21,9.4,130.03,0,0,0
2023-09-21,beijing,121.77,14.58,52.26,50.1,10.03,488.2,5.38,104.86,0,0,0
2022-06-14,shanghai,95.93,25.57,73.08,79.36,10.31,478.36,8.7,74.73,0,0,0
2025-04-06,gujarat,13.48,41.5,47.9,58.19,14.04,430.18,13.85,10.37,0,1,0
2025-03-09,beijing,6.74,17.67,50.5,62.28,8.36,480.14,6.14,4.88,0,0,0
2021-06-12,kolkata,146.46,37.08,83.07,85.53,9.52,417.71,12.08,127.59,0,0,0
2023-06-09,texas,113.24,34.93,65.17,67.3,11.19,420.84,11.6,96.68,0,0,0
2021-02-06,kashmir,167.96,15.05,69.39,65.74,14.86,386.36,6.0,129.46,0,0,0
2023-03-22,kashmir,132.84,13.06,66.19,66.13,16.62,380.72,5.58,101.02,0,0,0
2022-02-11,chennai,63.67,28.52,65.13,73.45,13.55,419.93,9.91,50.07,0,0,0
2024-12-16,kolkata,120.05,24.92,74.45,78.05,14.08,412.17,8.89,85.54,0,0,0
2021-09-13,gujarat,48.87,38.5,52.33,59.3,13.73,437.27,12.92,42.81,0,1,0
2024-02-21,moscow,99.18,5.05,66.35,70.54,19.03,428.49,3.42,83.7,0,0,0
2022-12-23,newyork,117.65,9.91,65.93,67.71,21.18,401.33,5.09,95.4,0,0,0
2024-08-13,london,166.54,19.16,78.9,77.81,10.52,400.71,6.8,130.21,0,0,0
2021-03-06,newyork,59.88,13.79,66.88,76.11,17.16,409.57,5.85,42.23,0,0,0
2021-06-30,california,108.7,27.7,59.63,60.95,10.51,427.34,9.36,79.56,0,0,0
2023-10-25,florida,153.68,23.45,80.7,81.67,25.85,409.19,9.62,132.65,0,0,0
2024-11-05,kashmir,220.17,13.84,81.69,74.59,10.04,384.25,5.15,193.57,0,0,0
2022-11-25,kashmir,205.48,12.3,74.02,66.84,11.82,380.06,4.87,172.54,0,0,0
2024-04-22,karachi,17.04,35.05,61.0,74.12,12.46,432.03,11.76,12.08,0,1,0
2023-03-21,mumbai,108.12,26.63,69.29,73.1,24.71,413.58,10.46,89.79,0,0,0
2022-07-05,gujarat,42.95,40.46,52.25,59.94,22.79,445.1,14.42,35.94,0,1,0
2023-02-03,kolkata,117.98,25.8,71.14,74.18,7.87,430.89,8.53,90.75,0,0,0
2021-09-27,mumbai,162.28,23.87,74.48,72.81,21.35,412.1,9.3,127.33,0,0,0
2025-02-24,shanghai,129.21,16.32,70.99,72.58,14.69,483.96,6.37,105.09,0,0,0
2021-11-03,kolkata,139.23,26.46,74.97,76.31,16.75,429.8,9.61,120.49,0,0,0
2025-10-21,delhi,106.78,23.32,57.1,58.02,19.71,439.35,8.97,92.8,0,0,0
2022-02-02,newyork,88.19,15.11,62.97,67.69,17.35,395.95,6.27,78.33,0,0,0
2025-08-09,karachi,98.41,31.76,65.94,70.13,16.99,425.97,11.23,82.4,0,0,0
2022-01-09,beijing,45.28,8.43,50.52,57.49,21.95,483.93,4.72,36.43,0,0,0
2023-07-21,delhi,99.49,38.0,56.45,58.12,13.26,465.8,12.73,82.01,0,0,0
2022-12-22,delhi,87.44,27.17,56.71,59.95,16.89,460.95,9.84,70.85,0,0,0
2020-12-10,moscow,83.36,2.06,65.08,70.93,2.73,423.23,0.89,72.34,0,0,0
2021-09-29,beijing,71.46,17.63,47.89,50.93,11.44,481.67,6.43,52.82,0,0,0
2021-12-24,kashmir,164.77,10.03,65.21,60.91,7.76,379.03,3.78,132.28,0,0,0
2024-08-13,mumbai,156.98,34.76,79.61,79.89,7.96,405.56,11.22,132.8,1,0,0
