Region,Temperature_C,Rainfall_mm,Humidity_%,CO2_ppm,Flood_Risk,Drought_Risk,Heatwave_Risk,Date
texas,35.32666666666667,333.5,64.00666666666667,432.52666666666664,0,0,0,2023-06
texas,35.38333333333333,258.48,66.26666666666667,435.52666666666664,0,0,0,2023-07
texas,31.876666666666665,149.82,66.39333333333333,441.32666666666665,0,0,0,2023-08
texas,24.88,0.0,64.11,431.62,0,0,0,2023-09
texas,26.206666666666667,101.31,65.32,436.87999999999994,0,0,0,2023-10
texas,18.56,126.73,60.72333333333333,437.1166666666666,0,0,0,2023-11
texas,19.94,316.2,65.196,432.696,0,0,0,2023-12
texas,22.99,73.04,71.23,440.61,0,0,0,2024-01
texas,25.675,191.63,60.875,440.665,0,0,0,2024-02
texas,29.53,122.43,72.09,441.9,0,0,0,2024-03
texas,34.5,206.17000000000002,67.1,421.75,0,0,0,2024-04
texas,33.67,105.83,70.72,438.56,0,0,0,2024-05
texas,36.57,113.95,69.99,436.23,0,0,0,2024-06
texas,44.55,79.68,61.64,445.41,0,0,1,2024-07
texas,31.990000000000002,117.02,68.22,441.18,0,0,0,2024-08
texas,23.58,26.79,65.74,412.19,0,0,0,2024-11
texas,26.47,38.24,66.76,417.83,0,0,0,2024-12
texas,23.65,86.17,72.75,429.05,0,0,0,2025-01
texas,25.81,47.64,65.82,444.77,0,0,0,2025-02
texas,25.973333333333333,286.68,68.91666666666667,447.2133333333333,0,0,0,2025-03
texas,33.06,412.06,63.48,446.345,0,0,0,2025-04
texas,31.295,148.70999999999998,70.93,437.72,0,0,0,2025-08
texas,26.075000000000003,85.22,64.25,453.845,0,0,0,2025-10
